@RELATION _forexPrice

@ATTRIBUTE timestamp DATE "yyyy.MM.dd HH:mm"
@ATTRIBUTE open real
@ATTRIBUTE high real
@ATTRIBUTE low real
@ATTRIBUTE close real
@ATTRIBUTE close2 real

@data
"2016.03.01 0:02",1.08826,1.08851,1.08826,1.08838,1.08863
"2016.03.01 1:02",1.08857,1.08866,1.08857,1.08863,1.08804
"2016.03.01 2:02",1.08823,1.08828,1.08803,1.08804,1.0877
"2016.03.01 3:02",1.08744,1.0877,1.08744,1.0877,1.08793
"2016.03.01 4:02",1.08743,1.08805,1.08735,1.08793,1.08605
"2016.03.01 5:02",1.08634,1.08634,1.08605,1.08605,1.08721
"2016.03.01 6:02",1.08709,1.08726,1.08701,1.08721,1.08741
"2016.03.01 7:02",1.08753,1.08754,1.08739,1.08741,1.08768
"2016.03.01 8:02",1.08773,1.08777,1.08765,1.08768,1.08747
"2016.03.01 9:02",1.08739,1.0875,1.08719,1.08747,1.08418
"2016.03.01 10:02",1.08454,1.08454,1.08388,1.08418,1.08538
"2016.03.01 11:02",1.08525,1.0854,1.08516,1.08538,1.08427
"2016.03.01 12:02",1.08434,1.08445,1.08425,1.08427,1.08572
"2016.03.01 13:02",1.08589,1.08593,1.08572,1.08572,1.08693
"2016.03.01 14:02",1.08686,1.08697,1.08686,1.08693,1.08658
"2016.03.01 15:02",1.08656,1.08661,1.08654,1.08658,1.08647
"2016.03.01 16:02",1.08652,1.08653,1.08645,1.08647,1.08669
"2016.03.01 17:02",1.0866,1.08669,1.0866,1.08669,1.08685
"2016.03.01 18:02",1.08681,1.08687,1.0867,1.08685,1.08744
"2016.03.01 19:02",1.08745,1.08745,1.08735,1.08744,1.08761
"2016.03.01 20:02",1.08755,1.08761,1.08753,1.08761,1.08682
"2016.03.01 21:02",1.08665,1.08685,1.08665,1.08682,1.08626
"2016.03.01 22:02",1.08634,1.08634,1.08625,1.08626,1.0859
"2016.03.01 23:02",1.08595,1.08597,1.08584,1.0859,1.08586
"2016.03.02 0:02",1.08586,1.08587,1.08582,1.08586,1.08616
"2016.03.02 1:02",1.08614,1.08623,1.08611,1.08616,1.08497
"2016.03.02 2:02",1.08472,1.08504,1.08472,1.08497,1.08713
"2016.03.02 3:02",1.0863,1.08745,1.0863,1.08713,1.08568
"2016.03.02 4:02",1.08642,1.08642,1.08552,1.08568,1.08681
"2016.03.02 5:02",1.08688,1.0869,1.08676,1.08681,1.08569
"2016.03.02 6:02",1.0857,1.08572,1.08564,1.08569,1.08532
"2016.03.02 7:02",1.08514,1.08532,1.08513,1.08532,1.08458
"2016.03.02 8:02",1.08466,1.08466,1.08438,1.08458,1.08437
"2016.03.02 9:02",1.08489,1.08489,1.08437,1.08437,1.08349
"2016.03.02 10:02",1.08374,1.08379,1.0834,1.08349,1.08281
"2016.03.02 11:02",1.08285,1.0829,1.08275,1.08281,1.08431
"2016.03.02 12:02",1.08421,1.08433,1.08409,1.08431,1.08499
"2016.03.02 13:02",1.08509,1.08513,1.08499,1.08499,1.08683
"2016.03.02 14:02",1.08672,1.08694,1.08672,1.08683,1.08675
"2016.03.02 15:02",1.08675,1.08679,1.08673,1.08675,1.0868
"2016.03.02 16:02",1.08673,1.0868,1.08673,1.0868,1.08679
"2016.03.02 17:02",1.08682,1.08682,1.08679,1.08679,1.08696
"2016.03.02 18:02",1.08693,1.08697,1.08693,1.08696,1.08681
"2016.03.02 19:02",1.08671,1.08686,1.08669,1.08681,1.08682
"2016.03.02 20:02",1.08676,1.08682,1.08676,1.08682,1.08718
"2016.03.02 21:02",1.08716,1.08718,1.08714,1.08718,1.08669
"2016.03.02 22:02",1.08662,1.0867,1.08655,1.08669,1.08577
"2016.03.02 23:02",1.08571,1.08577,1.08569,1.08577,1.08566
"2016.03.03 0:02",1.08588,1.08589,1.08562,1.08566,1.08567
"2016.03.03 1:02",1.08566,1.08568,1.08565,1.08567,1.08616
"2016.03.03 2:02",1.08601,1.08617,1.08601,1.08616,1.08713
"2016.03.03 3:02",1.08708,1.0872,1.08693,1.08713,1.08743
"2016.03.03 4:02",1.08754,1.08761,1.08743,1.08743,1.08706
"2016.03.03 5:02",1.08696,1.0871,1.08694,1.08706,1.08789
"2016.03.03 6:02",1.08786,1.08789,1.08779,1.08789,1.08787
"2016.03.03 7:02",1.08805,1.08805,1.08786,1.08787,1.09079
"2016.03.03 8:02",1.09094,1.09098,1.09077,1.09079,1.09112
"2016.03.03 9:02",1.09119,1.09119,1.0911,1.09112,1.09353
"2016.03.03 10:02",1.09362,1.09373,1.09321,1.09353,1.09309
"2016.03.03 11:02",1.09321,1.09323,1.09299,1.09309,1.09495
"2016.03.03 12:02",1.09493,1.095,1.09489,1.09495,1.09529
"2016.03.03 13:02",1.09495,1.09531,1.09484,1.09529,1.09682
"2016.03.03 14:02",1.0965,1.09684,1.0965,1.09682,1.09575
"2016.03.03 15:02",1.09565,1.09575,1.09564,1.09575,1.09638
"2016.03.03 16:02",1.09634,1.0964,1.09632,1.09638,1.09574
"2016.03.03 17:02",1.09562,1.0958,1.09562,1.09574,1.09491
"2016.03.03 18:02",1.09497,1.095,1.09491,1.09491,1.0946
"2016.03.03 19:02",1.09445,1.09465,1.09443,1.0946,1.09519
"2016.03.03 20:02",1.09519,1.0952,1.09514,1.09519,1.0946
"2016.03.03 21:02",1.09462,1.09463,1.09456,1.0946,1.0936
"2016.03.03 22:02",1.09366,1.09366,1.09351,1.0936,1.09444
"2016.03.03 23:02",1.09434,1.09445,1.09434,1.09444,1.09451
"2016.03.04 0:02",1.09442,1.09453,1.09442,1.09451,1.09545
"2016.03.04 1:02",1.09536,1.09556,1.09535,1.09545,1.09475
"2016.03.04 2:02",1.09481,1.09484,1.09471,1.09475,1.09509
"2016.03.04 3:02",1.09504,1.09524,1.09499,1.09509,1.09435
"2016.03.04 4:02",1.09442,1.09444,1.09429,1.09435,1.09662
"2016.03.04 5:02",1.09652,1.09663,1.09636,1.09662,1.0983
"2016.03.04 6:02",1.09836,1.09839,1.09829,1.0983,1.09863
"2016.03.04 7:02",1.09854,1.09866,1.09854,1.09863,1.09696
"2016.03.04 8:02",1.09717,1.09721,1.09694,1.09696,1.10082
"2016.03.04 9:02",1.10188,1.10197,1.10047,1.10082,1.10386
"2016.03.04 10:02",1.10333,1.10394,1.10316,1.10386,1.10077
"2016.03.04 11:02",1.10084,1.10087,1.10037,1.10077,1.1011
"2016.03.04 12:02",1.10099,1.10116,1.10099,1.1011,1.09973
"2016.03.04 13:02",1.09971,1.09978,1.09958,1.09973,1.09921
"2016.03.04 14:02",1.0992,1.09924,1.09918,1.09921,1.09978
"2016.03.04 15:02",1.0999,1.09994,1.09977,1.09978,1.10028
"2016.03.04 16:02",1.10025,1.10028,1.10019,1.10028,1.09923
"2016.03.06 17:02",1.09884,1.09923,1.09884,1.09923,1.09958
"2016.03.06 18:02",1.09951,1.09966,1.0995,1.09958,1.0994
"2016.03.06 19:02",1.09941,1.09942,1.09931,1.0994,1.09953
"2016.03.06 20:02",1.09955,1.09957,1.09952,1.09953,1.09881
"2016.03.06 21:02",1.09878,1.09884,1.09875,1.09881,1.09894
"2016.03.06 22:02",1.09897,1.099,1.09894,1.09894,1.09903
"2016.03.06 23:02",1.09901,1.09904,1.09899,1.09903,1.09906
"2016.03.07 0:02",1.099,1.09907,1.099,1.09906,1.09925
"2016.03.07 1:02",1.09922,1.09929,1.09919,1.09925,1.09865
"2016.03.07 2:02",1.09875,1.09875,1.09854,1.09865,1.09731
"2016.03.07 3:02",1.09716,1.09744,1.09716,1.09731,1.09529
"2016.03.07 4:02",1.09521,1.09542,1.09521,1.09529,1.09529
"2016.03.07 5:02",1.09512,1.0953,1.09504,1.09529,1.09553
"2016.03.07 6:02",1.09537,1.09553,1.09536,1.09553,1.0952
"2016.03.07 7:02",1.09528,1.09535,1.09512,1.0952,1.09514
"2016.03.07 8:02",1.09507,1.09526,1.09507,1.09514,1.09555
"2016.03.07 9:02",1.09569,1.09583,1.09548,1.09555,1.09485
"2016.03.07 10:02",1.09487,1.09501,1.09482,1.09485,1.09813
"2016.03.07 11:02",1.09797,1.09834,1.09797,1.09813,1.10114
"2016.03.07 12:02",1.10134,1.10147,1.10112,1.10114,1.10199
"2016.03.07 13:02",1.10225,1.10227,1.10188,1.10199,1.10051
"2016.03.07 14:02",1.10044,1.10054,1.1004,1.10051,1.10162
"2016.03.07 15:02",1.10143,1.10165,1.10132,1.10162,1.10116
"2016.03.07 16:02",1.10092,1.10126,1.10092,1.10116,1.10151
"2016.03.07 17:02",1.10147,1.10151,1.10146,1.10151,1.1012
"2016.03.07 18:02",1.10116,1.10126,1.10116,1.1012,1.10142
"2016.03.07 19:02",1.1014,1.10142,1.10139,1.10142,1.10172
"2016.03.07 20:02",1.10179,1.10179,1.10165,1.10172,1.10268
"2016.03.07 21:02",1.10238,1.10272,1.10231,1.10268,1.10238
"2016.03.07 22:02",1.10256,1.10256,1.10235,1.10238,1.10173
"2016.03.07 23:02",1.10181,1.10181,1.1017,1.10173,1.10156
"2016.03.08 0:02",1.10154,1.10158,1.10152,1.10156,1.10173
"2016.03.08 1:02",1.10175,1.10182,1.10173,1.10173,1.10204
"2016.03.08 2:02",1.10195,1.10207,1.10195,1.10204,1.10359
"2016.03.08 3:02",1.10344,1.10365,1.10339,1.10359,1.10317
"2016.03.08 4:02",1.10321,1.10323,1.10305,1.10317,1.10168
"2016.03.08 5:02",1.10159,1.10169,1.10153,1.10168,1.10106
"2016.03.08 6:02",1.10097,1.10118,1.10095,1.10106,1.10085
"2016.03.08 7:02",1.10106,1.10106,1.10083,1.10085,1.10162
"2016.03.08 8:02",1.10147,1.10168,1.10145,1.10162,1.10321
"2016.03.08 9:02",1.10303,1.10341,1.10303,1.10321,1.10435
"2016.03.08 10:02",1.10479,1.1048,1.10432,1.10435,1.10495
"2016.03.08 11:02",1.10516,1.10517,1.10483,1.10495,1.1033
"2016.03.08 12:02",1.10319,1.10332,1.10313,1.1033,1.10134
"2016.03.08 13:02",1.10153,1.10154,1.10133,1.10134,1.10033
"2016.03.08 14:02",1.10016,1.10038,1.10015,1.10033,1.10018
"2016.03.08 15:02",1.10015,1.10023,1.10007,1.10018,1.10058
"2016.03.08 16:02",1.10051,1.10058,1.10047,1.10058,1.10084
"2016.03.08 17:02",1.10102,1.10102,1.10084,1.10084,1.10043
"2016.03.08 18:02",1.10058,1.10058,1.10043,1.10043,1.10016
"2016.03.08 19:02",1.10006,1.10016,1.10004,1.10016,1.09954
"2016.03.08 20:02",1.09955,1.09964,1.0995,1.09954,1.0983
"2016.03.08 21:02",1.09829,1.09838,1.09828,1.0983,1.09767
"2016.03.08 22:02",1.09777,1.09777,1.09767,1.09767,1.09731
"2016.03.08 23:02",1.09727,1.0974,1.09727,1.09731,1.09737
"2016.03.09 0:02",1.09734,1.09741,1.09731,1.09737,1.09721
"2016.03.09 1:02",1.09727,1.09727,1.09719,1.09721,1.09765
"2016.03.09 2:02",1.09757,1.09766,1.09753,1.09765,1.09755
"2016.03.09 3:02",1.09821,1.09826,1.0974,1.09755,1.09747
"2016.03.09 4:02",1.09744,1.09756,1.09744,1.09747,1.09669
"2016.03.09 5:02",1.0968,1.0968,1.09656,1.09669,1.09602
"2016.03.09 6:02",1.09628,1.09628,1.09601,1.09602,1.0972
"2016.03.09 7:02",1.09735,1.09735,1.09713,1.0972,1.09732
"2016.03.09 8:02",1.09731,1.09743,1.09723,1.09732,1.09526
"2016.03.09 9:02",1.09522,1.09536,1.09522,1.09526,1.09593
"2016.03.09 10:02",1.09613,1.09613,1.09588,1.09593,1.10081
"2016.03.09 11:02",1.10149,1.10157,1.1008,1.10081,1.10194
"2016.03.09 12:02",1.10211,1.10218,1.10191,1.10194,1.10264
"2016.03.09 13:02",1.10282,1.10285,1.10263,1.10264,1.10173
"2016.03.09 14:02",1.10168,1.10177,1.10161,1.10173,1.1005
"2016.03.09 15:02",1.10042,1.10062,1.10038,1.1005,1.10027
"2016.03.09 16:02",1.10033,1.10033,1.10025,1.10027,1.09991
"2016.03.09 17:02",1.09991,1.09991,1.09991,1.09991,1.09993
"2016.03.09 18:02",1.09994,1.09996,1.09988,1.09993,1.09863
"2016.03.09 19:02",1.09851,1.09864,1.09848,1.09863,1.09835
