@relation DAT_MT_EURUSD_M1_201603

@attribute timestamp date 'yyyy.MM.dd HH:mm'
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute close2 numeric

@data
'2016.03.01 00:00',1.08816,1.08822,1.08806,1.08822,1.087689
'2016.03.01 01:00',1.08857,1.0886,1.08842,1.08842,1.088023
'2016.03.01 02:00',1.0883,1.0883,1.08796,1.08814,1.087692
'2016.03.01 03:00',1.08763,1.08765,1.08733,1.08737,1.087006
'2016.03.01 04:00',1.08729,1.08751,1.08718,1.0874,1.086864
'2016.03.01 05:00',1.08615,1.08636,1.08586,1.08633,1.085688
'2016.03.01 06:00',1.08722,1.08741,1.08704,1.08712,1.08671
'2016.03.01 07:00',1.08751,1.08759,1.08747,1.08756,1.087053
'2016.03.01 08:00',1.08787,1.08787,1.08771,1.08775,1.087317
'2016.03.01 09:00',1.08799,1.088,1.08751,1.08755,1.087269
'2016.03.01 10:00',1.08576,1.08576,1.08426,1.08447,1.084525
'2016.03.01 11:00',1.08594,1.0861,1.08533,1.08547,1.085202
'2016.03.01 12:00',1.08466,1.08467,1.08439,1.08441,1.084026
'2016.03.01 13:00',1.08572,1.08587,1.0857,1.08576,1.085272
'2016.03.01 14:00',1.08695,1.087,1.08691,1.08697,1.086474
'2016.03.01 15:00',1.08653,1.08661,1.08649,1.08653,1.086053
'2016.03.01 16:00',1.08676,1.08679,1.08663,1.08663,1.086213
'2016.03.01 17:00',1.08653,1.08668,1.0865,1.08664,1.086103
'2016.03.01 18:00',1.08666,1.08679,1.08665,1.08677,1.086234
'2016.03.01 19:00',1.08761,1.08774,1.08758,1.08772,1.087185
'2016.03.01 20:00',1.08744,1.08754,1.08744,1.08752,1.087006
'2016.03.01 21:00',1.08667,1.08671,1.08663,1.08664,1.086176
'2016.03.01 22:00',1.08633,1.08636,1.08633,1.08634,1.085853
'2016.03.01 23:00',1.08585,1.0859,1.08582,1.08583,1.085359
'2016.03.02 00:00',1.08581,1.08584,1.08581,1.08583,1.085333
'2016.03.02 01:00',1.08603,1.08612,1.08593,1.08606,1.085546
'2016.03.02 02:00',1.08498,1.08521,1.08491,1.08494,1.084512
'2016.03.02 03:00',1.086,1.08627,1.08598,1.0862,1.085627
'2016.03.02 04:00',1.08637,1.08659,1.08633,1.08659,1.085987
'2016.03.02 05:00',1.08698,1.08711,1.08695,1.08695,1.086512
'2016.03.02 06:00',1.08555,1.08574,1.08552,1.08566,1.085127
'2016.03.02 07:00',1.08524,1.08526,1.08497,1.08503,1.084623
'2016.03.02 08:00',1.08565,1.08565,1.08525,1.08528,1.084953
'2016.03.02 09:00',1.08432,1.08453,1.08428,1.08446,1.0839
'2016.03.02 10:00',1.08389,1.08409,1.08385,1.08399,1.083454
'2016.03.02 11:00',1.08271,1.08289,1.08271,1.08277,1.08226
'2016.03.02 12:00',1.0844,1.08459,1.08436,1.08436,1.083926
'2016.03.02 13:00',1.08522,1.08522,1.08514,1.08514,1.084683
'2016.03.02 14:00',1.08688,1.08694,1.08672,1.08674,1.086331
'2016.03.02 15:00',1.08645,1.08675,1.08644,1.08674,1.086115
'2016.03.02 16:00',1.08656,1.08658,1.08643,1.08654,1.08604
'2016.03.02 17:00',1.08674,1.08698,1.08656,1.08685,1.086298
'2016.03.02 18:00',1.08696,1.08696,1.08678,1.08695,1.086427
'2016.03.02 19:00',1.08691,1.08694,1.08674,1.08674,1.086343
'2016.03.02 20:00',1.08703,1.08704,1.0869,1.08692,1.086485
'2016.03.02 21:00',1.08725,1.08736,1.08723,1.08736,1.08682
'2016.03.02 22:00',1.08668,1.08675,1.08664,1.08664,1.086191
'2016.03.02 23:00',1.08572,1.08583,1.08571,1.08583,1.085284
'2016.03.03 00:00',1.08588,1.08588,1.08585,1.08585,1.085374
'2016.03.03 01:00',1.08584,1.08584,1.08562,1.08565,1.085241
'2016.03.03 02:00',1.08591,1.0863,1.08589,1.086,1.085535
'2016.03.03 03:00',1.08693,1.08713,1.08662,1.08713,1.086471
'2016.03.03 04:00',1.08761,1.0877,1.08732,1.08754,1.087058
'2016.03.03 05:00',1.08665,1.08678,1.08665,1.08671,1.086213
'2016.03.03 06:00',1.08791,1.08795,1.08783,1.08793,1.087427
'2016.03.03 07:00',1.08808,1.08824,1.08804,1.08816,1.087654
'2016.03.03 08:00',1.09068,1.09102,1.09068,1.09084,1.090344
'2016.03.03 09:00',1.0907,1.09151,1.09059,1.09133,1.090581
'2016.03.03 10:00',1.09258,1.09303,1.09165,1.09303,1.09212
'2016.03.03 11:00',1.09321,1.09331,1.09288,1.09311,1.09267
'2016.03.03 12:00',1.09466,1.09495,1.09466,1.09483,1.094332
'2016.03.03 13:00',1.09455,1.09462,1.09447,1.09459,1.094112
'2016.03.03 14:00',1.09679,1.09679,1.0964,1.09641,1.096147
'2016.03.03 15:00',1.09558,1.09571,1.09551,1.09569,1.095182
'2016.03.03 16:00',1.09612,1.09625,1.09604,1.09623,1.095722
'2016.03.03 17:00',1.09539,1.09561,1.09539,1.09557,1.095051
'2016.03.03 18:00',1.09491,1.09499,1.09481,1.09488,1.094451
'2016.03.03 19:00',1.09455,1.09467,1.09431,1.09438,1.094025
'2016.03.03 20:00',1.09509,1.09519,1.09508,1.09517,1.09469
'2016.03.03 21:00',1.0944,1.0945,1.0944,1.0944,1.093978
'2016.03.03 22:00',1.0937,1.09388,1.0937,1.09378,1.093317
'2016.03.03 23:00',1.09449,1.09449,1.09433,1.09433,1.093959
'2016.03.04 00:00',1.0946,1.0946,1.0944,1.09442,1.094053
'2016.03.04 01:00',1.0953,1.0954,1.09512,1.09528,1.09483
'2016.03.04 02:00',1.09464,1.09497,1.09464,1.09479,1.094317
'2016.03.04 03:00',1.09507,1.09514,1.09481,1.09506,1.094574
'2016.03.04 04:00',1.09383,1.09431,1.09383,1.09428,1.093623
'2016.03.04 05:00',1.09625,1.09651,1.09624,1.09642,1.095919
'2016.03.04 06:00',1.09818,1.09848,1.09818,1.09842,1.097887
'2016.03.04 07:00',1.09842,1.09855,1.0984,1.09843,1.098017
'2016.03.04 08:00',1.09713,1.09713,1.09685,1.09689,1.096556
'2016.03.04 09:00',1.09805,1.09951,1.0972,1.09951,1.098157
'2016.03.04 10:00',1.10254,1.10375,1.10253,1.10363,1.102712
'2016.03.04 11:00',1.10084,1.10095,1.10021,1.10075,1.100255
'2016.03.04 12:00',1.10098,1.10106,1.10087,1.10098,1.100546
'2016.03.04 13:00',1.09981,1.09993,1.09971,1.09983,1.099391
'2016.03.04 14:00',1.09943,1.09945,1.0993,1.09935,1.09895
'2016.03.04 15:00',1.09974,1.09992,1.0997,1.09986,1.099379
'2016.03.04 16:00',1.10024,1.10024,1.10013,1.1002,1.099774
'2016.03.06 17:00',1.09884,1.09884,1.09879,1.09881,1.098388
'2016.03.06 18:00',1.09918,1.09948,1.09915,1.09948,1.098899
'2016.03.06 19:00',1.0991,1.09927,1.09896,1.09924,1.098714
