@RELATION unlabeledMACDRecommendation

@ATTRIBUTE histogram1 real
@ATTRIBUTE histogram2 real
@ATTRIBUTE recommendation {buy,sell,stall}
@data
0.5873950825409252,0.5762415532272036,?
0.5762415532272036,0.573423227910639,?
0.573423227910639,0.5709776150503314,?
0.5709776150503314,0.5744528650060696,?
0.5744528650060696,0.5750482521120401,?
0.5750482521120401,0.574854609482435,?
0.574854609482435,0.5662191357721803,?
0.5662191357721803,0.5377721867804071,?
0.5377721867804071,0.4860235603998939,?
0.4860235603998939,0.4496631347507852,?
0.4496631347507852,0.4373024791432309,?
0.4373024791432309,0.4460739899148652,?
0.4460739899148652,0.46854998420253957,?
0.46854998420253957,0.5009937512696703,?
0.5009937512696703,0.5472205441618826,?
0.5472205441618826,0.5844518931443051,?
0.5844518931443051,0.6111794035517302,?
0.6111794035517302,0.6564953338763915,?
0.6564953338763915,0.6818373805090165,?
0.6818373805090165,0.6975124534848308,?
0.6975124534848308,0.6924415591504046,?
0.6924415591504046,0.6883578089498062,?
0.6883578089498062,0.6792827074788735,?
0.6792827074788735,0.6685052124854107,?
0.6685052124854107,0.65313521736243,?
0.65313521736243,0.6390943843542257,?
0.6390943843542257,0.6266797096725091,?
0.6266797096725091,0.6139098244462783,?
0.6139098244462783,0.6050780529044151,?
0.6050780529044151,0.6012820078045394,?
0.6012820078045394,0.6008437524212071,?
0.6008437524212071,0.5652498300019174,?
0.5652498300019174,0.5740142694561867,?
0.5740142694561867,0.612860260700603,?
0.612860260700603,0.6361384513883177,?
0.6361384513883177,0.6493467518252548,?
0.6493467518252548,0.6427805689687842,?
0.6427805689687842,0.6491176791634382,?
0.6491176791634382,0.6286309503031929,?
0.6286309503031929,0.6135920767549843,?
0.6135920767549843,0.6077959858011606,?
0.6077959858011606,0.6194816628423613,?
0.6194816628423613,0.6428800558341261,?
0.6428800558341261,0.6578082778596039,?
0.6578082778596039,0.6639859789430749,?
0.6639859789430749,0.6598529170290783,?
0.6598529170290783,0.6520163232456614,?
0.6520163232456614,0.6425782138462891,?
0.6425782138462891,0.6357756506725196,?
0.6357756506725196,0.6230260181112875,?
0.6230260181112875,0.6201150037428215,?
0.6201150037428215,0.6088495343414031,?
0.6088495343414031,0.6057275845717501,?
0.6057275845717501,0.5885893202712862,?
0.5885893202712862,0.5948321817513424,?
0.5948321817513424,0.6065554242686502,?
0.6065554242686502,0.6395219027588505,?
0.6395219027588505,0.6441709947619639,?
0.6441709947619639,0.6467726626676354,?
0.6467726626676354,0.7494422465626366,?
0.7494422465626366,0.8228632038531194,?
0.8228632038531194,0.8612183007277653,?
0.8612183007277653,0.8640192457151883,?
0.8640192457151883,0.8553301572235459,?
0.8553301572235459,0.8522631358639354,?
0.8522631358639354,0.8369743492167407,?
0.8369743492167407,0.8040205281614848,?
0.8040205281614848,0.7668907030502589,?
0.7668907030502589,0.7294184128846757,?
0.7294184128846757,0.6911550071687966,?
0.6911550071687966,0.6629229260425877,?
0.6629229260425877,0.6344408027372246,?
0.6344408027372246,0.6028601165414069,?
0.6028601165414069,0.5732429997221575,?
0.5732429997221575,0.5449278425796837,?
0.5449278425796837,0.5305817800088114,?
0.5305817800088114,0.5156355180765181,?
0.5156355180765181,0.49960581922627023,?
0.49960581922627023,0.49776064326636466,?
0.49776064326636466,0.4772816998603603,?
0.4772816998603603,0.4857387346692388,?
0.4857387346692388,0.49878785050032776,?
0.49878785050032776,0.5039958008165747,?
0.5039958008165747,0.5433561822304502,?
0.5433561822304502,0.5905153459545417,?
0.5905153459545417,0.5908708793154464,?
0.5908708793154464,0.5862403015366763,?
0.5862403015366763,0.6149251496855924,?
0.6149251496855924,0.635521747860863,?
0.635521747860863,0.6429990109908403,?
0.6429990109908403,0.6344521334493792,?
0.6344521334493792,0.610045568669307,?
0.610045568669307,0.597644002604871,?
0.597644002604871,0.5792166672069574,?
0.5792166672069574,0.5630966460377538,?
0.5630966460377538,0.5492166693554481,?
0.5492166693554481,0.5212677456325515,?
0.5212677456325515,0.49923620884731174,?
0.49923620884731174,0.47104721383595866,?
0.47104721383595866,0.45920819867483886,?
0.45920819867483886,0.45617198948049986,?
0.45617198948049986,0.47574875629492874,?
0.47574875629492874,0.47358510006078874,?
0.47358510006078874,0.48395089023415766,?
0.48395089023415766,0.5328514496996228,?
0.5328514496996228,0.576062464068734,?
0.576062464068734,0.6135021684459688,?
0.6135021684459688,0.6473063884505936,?
0.6473063884505936,0.646565276450825,?
0.646565276450825,0.6322708298074804,?
0.6322708298074804,0.630564799864692,?
0.630564799864692,0.6329751101343246,?
0.6329751101343246,0.6429754468926814,?
0.6429754468926814,0.6512067062613127,?
0.6512067062613127,0.6416053198773051,?
0.6416053198773051,0.6385473650765193,?
0.6385473650765193,0.6213769665768889,?
0.6213769665768889,0.6036753082421713,?
0.6036753082421713,0.588535526208826,?
0.588535526208826,0.583284029096381,?
0.583284029096381,0.5527498750483059,?
0.5527498750483059,0.5289070963593415,?
0.5289070963593415,0.5168666813233422,?
0.5168666813233422,0.5068588309090916,?
0.5068588309090916,0.5261639943991511,?
0.5261639943991511,0.5359883907935559,?
0.5359883907935559,0.5579390425517783,?
0.5579390425517783,0.5847523371871108,?
0.5847523371871108,0.6014288264587522,?
