@RELATION MACDRecommendation

@ATTRIBUTE histogram1 real
@ATTRIBUTE histogram2 real
@ATTRIBUTE recommendation {buy,sell,stall}

@data
0.7104798543094971,0.7106135595344732,stall
0.7106135595344732,0.7147467173057575,stall
0.7147467173057575,0.7168992877532512,stall
0.7168992877532512,0.7165702907961419,stall
0.7165702907961419,0.7138367474358488,stall
0.7138367474358488,0.7129381447138993,stall
0.7129381447138993,0.7128729942786668,stall
0.7128729942786668,0.712163457701062,stall
0.712163457701062,0.7171518749538868,stall
0.7171518749538868,0.7226570476329068,stall
0.7226570476329068,0.7147241606476752,stall
0.7147241606476752,0.7118943163671683,stall
0.7118943163671683,0.7098903658686571,stall
0.7098903658686571,0.7091150025120501,stall
0.7091150025120501,0.7082749183290677,stall
0.7082749183290677,0.7087503787606907,stall
0.7087503787606907,0.7077718865783484,stall
0.7077718865783484,0.7060237144164866,stall
0.7060237144164866,0.7052279853404639,stall
0.7052279853404639,0.7062338461845491,stall
0.7062338461845491,0.7100752230134146,stall
0.7100752230134146,0.7158377483078677,stall
0.7158377483078677,0.7182291447258529,stall
0.7182291447258529,0.7210766206379037,stall
0.7210766206379037,0.7212065955084316,stall
0.7212065955084316,0.7231206748560937,stall
0.7231206748560937,0.7260819905151816,buy
0.7260819905151816,0.7372165646389506,stall
0.7372165646389506,0.7431304459625557,stall
0.7431304459625557,0.751039849586547,stall
0.751039849586547,0.7524137852014386,stall
0.7524137852014386,0.7538490420661335,stall
0.7538490420661335,0.7466726296070291,stall
0.7466726296070291,0.737520659945002,stall
0.737520659945002,0.7353863416733991,stall
0.7353863416733991,0.732299867471116,stall
0.732299867471116,0.7295153367186983,stall
0.7295153367186983,0.7242447385724274,sell
0.7242447385724274,0.7222462558221747,stall
0.7222462558221747,0.721237897426858,stall
0.721237897426858,0.7214830088118975,stall
0.7214830088118975,0.7227941754870478,stall
0.7227941754870478,0.7226533658236154,stall
0.7226533658236154,0.7211719272663397,stall
0.7211719272663397,0.7198983193542781,stall
0.7198983193542781,0.7187803617180959,stall
0.7187803617180959,0.7187684513245206,stall
0.7187684513245206,0.7206605127980237,stall
0.7206605127980237,0.7242541159320451,stall
0.7242541159320451,0.7252920808344923,buy
0.7252920808344923,0.7234753105761008,sell
0.7234753105761008,0.728240967127946,buy
0.728240967127946,0.7334397018843881,stall
0.7334397018843881,0.7375503804815061,stall
0.7375503804815061,0.7420089450660973,stall
0.7420089450660973,0.7467243224132738,stall
0.7467243224132738,0.7498979796289512,stall
0.7498979796289512,0.7537285659473086,stall
0.7537285659473086,0.7495337501312734,stall
0.7495337501312734,0.7451551628983917,stall
0.7451551628983917,0.7400894727279276,stall
0.7400894727279276,0.7398969748458423,stall
0.7398969748458423,0.7390394004365487,stall
0.7390394004365487,0.7355653599032402,stall
0.7355653599032402,0.7323777123773645,stall
0.7323777123773645,0.7280097983353064,stall
0.7280097983353064,0.7245282753163432,sell
0.7245282753163432,0.723866441770684,stall
0.723866441770684,0.721339594884422,stall
0.721339594884422,0.7192667003066099,stall
0.7192667003066099,0.7184837362355941,stall
0.7184837362355941,0.715493985837714,stall
0.715493985837714,0.7128856357125346,stall
0.7128856357125346,0.7126051066688532,stall
0.7126051066688532,0.7115099260128848,stall
0.7115099260128848,0.7121508860712983,stall
0.7121508860712983,0.7216543603660158,stall
0.7216543603660158,0.7254753955908803,buy
0.7254753955908803,0.7278481031037305,stall
0.7278481031037305,0.7283746029761113,stall
0.7283746029761113,0.7112117629100789,sell
0.7112117629100789,0.7121221358322319,stall
0.7121221358322319,0.7115919008641798,stall
0.7115919008641798,0.7076662662028299,stall
0.7076662662028299,0.7103128939910138,stall
0.7103128939910138,0.7133820611163576,stall
0.7133820611163576,0.7170490259849406,stall
0.7170490259849406,0.7167005597440683,stall
0.7167005597440683,0.7173580313994553,stall
0.7173580313994553,0.7181596503085528,stall
0.7181596503085528,0.7200649690995784,stall
0.7200649690995784,0.7229887654416026,stall
0.7229887654416026,0.7252564420538059,buy
0.7252564420538059,0.7252491880290538,stall
0.7252491880290538,0.7244393460615268,sell
0.7244393460615268,0.7256410048685933,buy
0.7256410048685933,0.728974687136614,stall
0.728974687136614,0.7289586447972279,stall
0.7289586447972279,0.7287332812621496,stall
0.7287332812621496,0.7299662016870774,stall
0.7299662016870774,0.3634540534561769,sell
0.3634540534561769,0.14759744133895794,stall
0.14759744133895794,0.03484455331800961,stall
0.03484455331800961,0.0,stall
0.0,0.0584705558864596,stall
0.0584705558864596,0.19035217172852448,stall
0.19035217172852448,0.277104862291912,stall
0.277104862291912,0.3555647580390452,stall
0.3555647580390452,0.4148872384229038,stall
0.4148872384229038,0.44602085763300087,stall
0.44602085763300087,0.4851062718903075,stall
0.4851062718903075,0.4582544621768508,stall
0.4582544621768508,0.5023567226883728,stall
0.5023567226883728,0.5535064637931322,stall
0.5535064637931322,0.6121158268156793,stall
0.6121158268156793,0.663920396853404,stall
0.663920396853404,0.7334961922765828,buy
0.7334961922765828,0.7996932007607715,stall
0.7996932007607715,0.8665837446238074,stall
0.8665837446238074,0.9280493378437137,stall
0.9280493378437137,0.9645278626239228,stall
0.9645278626239228,0.979815594056747,stall
0.979815594056747,0.9726585754793408,stall
0.9726585754793408,0.9857703061980132,stall
0.9857703061980132,1.0,stall
1.0,0.9966445047210489,stall
0.9966445047210489,0.9903308968761477,stall
0.9903308968761477,0.9785320357366188,stall
0.9785320357366188,0.9127022558012221,stall
0.9127022558012221,0.8799572344120327,stall
0.8799572344120327,0.8334315883648079,stall
0.8334315883648079,0.8316643366312174,stall
0.8316643366312174,0.8472357146623636,stall
0.8472357146623636,0.8357361578193584,stall
0.8357361578193584,0.836785593486364,stall
0.836785593486364,0.8423455322705864,stall
0.8423455322705864,0.8448388310163553,stall
0.8448388310163553,0.8389168138952694,stall
0.8389168138952694,0.8439017230669489,stall
0.8439017230669489,0.8446519855382605,stall
0.8446519855382605,0.8559387954563937,stall
0.8559387954563937,0.8631035287345119,stall
0.8631035287345119,0.8651719871657803,stall
0.8651719871657803,0.8501395851648755,stall
0.8501395851648755,0.8472927091449847,stall
0.8472927091449847,0.8369922200864547,stall
0.8369922200864547,0.8238648251246237,stall
0.8238648251246237,0.8242061108364075,stall
0.8242061108364075,0.8188503007065383,stall
0.8188503007065383,0.8306484680456448,stall
0.8306484680456448,0.82311907300837,stall
0.82311907300837,0.8175656900953971,stall
0.8175656900953971,0.8180654258220409,stall
0.8180654258220409,0.8211571631651143,stall
0.8211571631651143,0.8228113772119355,stall
0.8228113772119355,0.8238784131481439,stall
0.8238784131481439,0.822031514073813,stall
0.822031514073813,0.8171141033276692,stall
0.8171141033276692,0.8093303047091563,stall
0.8093303047091563,0.7983516097513967,stall
0.7983516097513967,0.7886138331434124,stall
0.7886138331434124,0.7777286994193502,stall
0.7777286994193502,0.7675626070516272,stall
0.7675626070516272,0.756382770044997,stall
0.756382770044997,0.7515858040238016,stall
0.7515858040238016,0.7467643556658611,stall
0.7467643556658611,0.739085538032066,stall
0.739085538032066,0.729855146502813,stall
0.729855146502813,0.7297510484180296,stall
0.7297510484180296,0.7206341589836387,sell
0.7206341589836387,0.7155918011258251,stall
0.7155918011258251,0.7037090941549601,stall
0.7037090941549601,0.6957288877263212,stall
0.6957288877263212,0.6876605950741623,stall
0.6876605950741623,0.6802783493193195,stall
0.6802783493193195,0.6716805141711848,stall
0.6716805141711848,0.6708798094040851,stall
0.6708798094040851,0.6886343030695736,stall
0.6886343030695736,0.6976559395695162,stall
0.6976559395695162,0.7078695259415348,stall
0.7078695259415348,0.7177084144315967,stall
0.7177084144315967,0.7286596630545562,buy
0.7286596630545562,0.7294473031492084,stall
0.7294473031492084,0.7240203461776381,sell
0.7240203461776381,0.7169874010809476,stall
0.7169874010809476,0.7182062331672446,stall
0.7182062331672446,0.7148167144382507,stall
0.7148167144382507,0.7121991948921266,stall
0.7121991948921266,0.7105692153059459,stall
0.7105692153059459,0.7095454808271037,stall
0.7095454808271037,0.710316608373576,stall
0.710316608373576,0.7101493101666696,stall
0.7101493101666696,0.7108404885298166,stall
0.7108404885298166,0.722003991917262,stall
0.722003991917262,0.7146422964075383,stall
0.7146422964075383,0.6967283856459591,stall
0.6967283856459591,0.6859002648854723,stall
0.6859002648854723,0.6842801242060665,stall
0.6842801242060665,0.682337609287008,stall
0.682337609287008,0.6695412984807165,stall
0.6695412984807165,0.6595326261623554,stall
0.6595326261623554,0.6692726212780217,stall
0.6692726212780217,0.6777625932145718,stall
0.6777625932145718,0.6959545277955018,stall
0.6959545277955018,0.7020625687907228,stall
0.7020625687907228,0.7075609995792393,stall
0.7075609995792393,0.7094097003293001,stall
0.7094097003293001,0.7112761835888579,stall
0.7112761835888579,0.7173013229508707,stall
0.7173013229508707,0.7244368933906135,stall
0.7244368933906135,0.7314523973742085,buy
0.7314523973742085,0.739180052170041,stall
0.739180052170041,0.7502460899643645,stall
0.7502460899643645,0.7522023232803673,stall
0.7522023232803673,0.755516413800871,stall
0.755516413800871,0.7436959632676923,stall
0.7436959632676923,0.7398777557468302,stall
0.7398777557468302,0.7346577239229798,stall
0.7346577239229798,0.7358868285792854,stall
0.7358868285792854,0.7321434684695456,stall
0.7321434684695456,0.7279862693197695,stall
0.7279862693197695,0.7216983328865018,sell
0.7216983328865018,0.713838658657113,stall
0.713838658657113,0.726531575288636,buy
0.726531575288636,0.7412632677781849,stall
0.7412632677781849,0.7698882252053802,stall
0.7698882252053802,0.7857650298069002,stall
0.7857650298069002,0.801734325079938,stall
0.801734325079938,0.8078501670191067,stall
0.8078501670191067,0.8056144491776247,stall
0.8056144491776247,0.8033064067965684,stall
0.8033064067965684,0.790148819188939,stall
0.790148819188939,0.777730287610136,stall
0.777730287610136,0.7713524754065293,stall
0.7713524754065293,0.7615472152829905,stall
0.7615472152829905,0.7462767321843067,stall
0.7462767321843067,0.7411330389021893,stall
0.7411330389021893,0.7345287169873019,stall
0.7345287169873019,0.7329264639381968,stall
0.7329264639381968,0.730595531497254,stall
0.730595531497254,0.7273959703602174,stall
0.7273959703602174,0.7233709467818388,sell
0.7233709467818388,0.7207335032287742,stall
0.7207335032287742,0.7222870748815322,stall
0.7222870748815322,0.7226705805119973,stall
0.7226705805119973,0.7334409898308483,buy
0.7334409898308483,0.7405880032369664,stall
0.7405880032369664,0.7332662753721693,stall
0.7332662753721693,0.7316282192270074,stall
0.7316282192270074,0.7331019964099587,stall
0.7331019964099587,0.7353887661687832,stall
0.7353887661687832,0.7380926183936043,stall
0.7380926183936043,0.740729227202663,stall
0.740729227202663,0.7330273457496017,stall
0.7330273457496017,0.7357258921371888,stall
0.7357258921371888,0.7346550385561496,stall
0.7346550385561496,0.7344030330083973,stall
0.7344030330083973,0.73210523453692,stall
0.73210523453692,0.7223839545585404,sell
0.7223839545585404,0.7139623065089855,stall
0.7139623065089855,0.7157453524861468,stall
0.7157453524861468,0.7144583741764301,stall
0.7144583741764301,0.7137053972393667,stall
0.7137053972393667,0.7133773870261156,stall
0.7133773870261156,0.7139829050354327,stall
0.7139829050354327,0.7144113947239848,stall
0.7144113947239848,0.7315117484512496,buy
0.7315117484512496,0.7408990069206716,stall
0.7408990069206716,0.7529363324895999,stall
0.7529363324895999,0.7633371320070103,stall
0.7633371320070103,0.7702572994925121,stall
0.7702572994925121,0.7685967043098045,stall
0.7685967043098045,0.770677165144786,stall
0.770677165144786,0.7757989675968534,stall
0.7757989675968534,0.7785909999635748,stall
0.7785909999635748,0.7754382572224378,stall
0.7754382572224378,0.769987784694236,stall
0.769987784694236,0.7669480067365929,stall
0.7669480067365929,0.7668349559220302,stall
0.7668349559220302,0.7610505731707525,stall
0.7610505731707525,0.7511510373388769,stall
0.7511510373388769,0.7405616144694128,stall
0.7405616144694128,0.7307349505168346,stall
0.7307349505168346,0.7216793088489795,sell
0.7216793088489795,0.7167625328082754,stall
0.7167625328082754,0.711489139268593,stall
0.711489139268593,0.7086401810797704,stall
0.7086401810797704,0.7062735945610866,stall
0.7062735945610866,0.7042710469831996,stall
0.7042710469831996,0.7013469860509016,stall
0.7013469860509016,0.7232637708617126,stall
0.7232637708617126,0.7110012919652566,stall
0.7110012919652566,0.6833235211386516,stall
0.6833235211386516,0.6773462116909187,stall
0.6773462116909187,0.6777678099786753,stall
0.6777678099786753,0.6685207620505021,stall
0.6685207620505021,0.666575305265685,stall
0.666575305265685,0.6765436509084609,stall
0.6765436509084609,0.6929938396434983,stall
0.6929938396434983,0.7009298440475566,stall
0.7009298440475566,0.7000709602283238,stall
0.7000709602283238,0.6967406077524959,stall
0.6967406077524959,0.6967565726302378,stall
0.6967565726302378,0.6993227930583964,stall
0.6993227930583964,0.6940957668586377,stall
0.6940957668586377,0.6910143911660851,stall
0.6910143911660851,0.69763375211742,stall
0.69763375211742,0.7090590394732835,stall
0.7090590394732835,0.7168966606789793,stall
0.7168966606789793,0.7179032164568019,stall
0.7179032164568019,0.7213555189850839,stall
0.7213555189850839,0.7228107066832964,stall
0.7228107066832964,0.7279374868358921,buy
0.7279374868358921,0.7219236243016548,sell
0.7219236243016548,0.7118502012539035,stall
0.7118502012539035,0.7010122752062657,stall
0.7010122752062657,0.7010887984880576,stall
0.7010887984880576,0.7022015777315105,stall
0.7022015777315105,0.7065844196134747,stall
0.7065844196134747,0.7120475579765021,stall
0.7120475579765021,0.7168371818167992,stall
0.7168371818167992,0.7239373577727622,stall
0.7239373577727622,0.7264949347406751,buy
0.7264949347406751,0.7262750005543798,stall
0.7262750005543798,0.7278083485597949,stall
0.7278083485597949,0.7318619594813655,stall
0.7318619594813655,0.7278473150048248,stall
0.7278473150048248,0.7270704838452098,stall
0.7270704838452098,0.7299712512614129,stall
0.7299712512614129,0.7333475014153691,stall
0.7333475014153691,0.7376834119773954,stall
0.7376834119773954,0.7428580036753292,stall
0.7428580036753292,0.7457995668293244,stall
0.7457995668293244,0.7468267086960318,stall
0.7468267086960318,0.7425945116521654,stall
0.7425945116521654,0.7364174969518996,stall
0.7364174969518996,0.7338195765930627,stall
0.7338195765930627,0.7339963807808165,stall
0.7339963807808165,0.7350489855924448,stall
0.7350489855924448,0.7596761587086629,stall
0.7596761587086629,0.7604234891914285,stall
0.7604234891914285,0.762656483552949,stall
0.762656483552949,0.7547669752348526,stall
0.7547669752348526,0.7578158777100042,stall
0.7578158777100042,0.7511974105855179,stall
0.7511974105855179,0.7577215565404444,stall
0.7577215565404444,0.7600189838605512,stall
0.7600189838605512,0.757774745457443,stall
0.757774745457443,0.7544951343083157,stall
0.7544951343083157,0.7465853501128598,stall
0.7465853501128598,0.7397545527244554,stall
0.7397545527244554,0.7292141267633544,stall
0.7292141267633544,0.7216780077031396,sell
0.7216780077031396,0.7143971229632469,stall
0.7143971229632469,0.7105691731452697,stall
0.7105691731452697,0.7061979222861012,stall
0.7061979222861012,0.6995195581262098,stall
0.6995195581262098,0.6974484145920367,stall
0.6974484145920367,0.6932056106241268,stall
0.6932056106241268,0.6916943071276457,stall
0.6916943071276457,0.7070620634791134,stall
0.7070620634791134,0.7095812340524238,stall
0.7095812340524238,0.7123793624473166,stall
0.7123793624473166,0.7056845541323638,stall
0.7056845541323638,0.7079002119705176,stall
0.7079002119705176,0.7116157404425447,stall
0.7116157404425447,0.7134522047647249,stall
0.7134522047647249,0.7233026776815608,stall
0.7233026776815608,0.7084696157219013,stall
0.7084696157219013,0.6985197842304065,stall
0.6985197842304065,0.6918994131331604,stall
0.6918994131331604,0.6923667152415529,stall
0.6923667152415529,0.6833792747320264,stall
0.6833792747320264,0.6804790819117799,stall
0.6804790819117799,0.6997298530958236,stall
0.6997298530958236,0.7053987425706113,stall
0.7053987425706113,0.7061520864905457,stall
0.7061520864905457,0.7056482748717562,stall
0.7056482748717562,0.7166028444174766,stall
0.7166028444174766,0.7260653563579654,buy
0.7260653563579654,0.7305546826781922,stall
0.7305546826781922,0.7308453444215415,stall
0.7308453444215415,0.7338086879639418,stall
0.7338086879639418,0.7393115793557798,stall
0.7393115793557798,0.7465785087380279,stall
0.7465785087380279,0.7531670309059063,stall
0.7531670309059063,0.7518947190450082,stall
0.7518947190450082,0.7525167410017367,stall
0.7525167410017367,0.7527467312913192,stall
0.7527467312913192,0.7482315438519446,stall
0.7482315438519446,0.7427722804406914,stall
0.7427722804406914,0.731788257598211,stall
0.731788257598211,0.7118384046572326,sell
0.7118384046572326,0.7028769939268525,stall
0.7028769939268525,0.7042622751201091,stall
0.7042622751201091,0.701230486294065,stall
0.701230486294065,0.7047748968481282,stall
0.7047748968481282,0.7060299379630474,stall
0.7060299379630474,0.7075958008771163,stall
0.7075958008771163,0.7084804934148415,stall
0.7084804934148415,0.7084341900468161,stall
0.7084341900468161,0.7088062670666744,stall
0.7088062670666744,0.7119027781700407,stall
0.7119027781700407,0.7158189251063927,stall
0.7158189251063927,0.7179819666095446,stall
0.7179819666095446,0.7147848258035185,stall
0.7147848258035185,0.7151828249552997,stall
0.7151828249552997,0.7138018185908921,stall
0.7138018185908921,0.7112205833026323,stall
0.7112205833026323,0.7129183313670252,stall
0.7129183313670252,0.709247863942478,stall
0.709247863942478,0.7077999192160224,stall
0.7077999192160224,0.7110074195576853,stall
0.7110074195576853,0.7146799710963389,stall
0.7146799710963389,0.7039295357878435,stall
0.7039295357878435,0.7027806836015212,stall
0.7027806836015212,0.7020617010685982,stall
0.7020617010685982,0.7048754473515763,stall
0.7048754473515763,0.7031400274172559,stall
0.7031400274172559,0.703038244210858,stall
0.703038244210858,0.7057320551368877,stall
0.7057320551368877,0.7135143032946127,stall
0.7135143032946127,0.7157511050291726,stall
0.7157511050291726,0.7210757930127409,stall
0.7210757930127409,0.7251766689887645,buy
0.7251766689887645,0.7284242311357239,stall
0.7284242311357239,0.7290845840056559,stall
0.7290845840056559,0.7283906545561348,stall
0.7283906545561348,0.7329379453403067,stall
0.7329379453403067,0.7344244972231729,stall
0.7344244972231729,0.7338662418673549,stall
0.7338662418673549,0.7341939884338501,stall
0.7341939884338501,0.7303805957675632,stall
0.7303805957675632,0.7301165921916756,stall
0.7301165921916756,0.7314540349790574,stall
0.7314540349790574,0.7329288798614445,stall
0.7329288798614445,0.7347577546820013,stall
0.7347577546820013,0.7330468167692248,stall
0.7330468167692248,0.7325700165684008,stall
0.7325700165684008,0.7327434283231854,stall
0.7327434283231854,0.730902943562128,stall
0.730902943562128,0.725306385800781,stall
0.725306385800781,0.7178554582968404,sell
0.7178554582968404,0.7170114702442969,stall
0.7170114702442969,0.7169355855794892,stall
0.7169355855794892,0.7177528047521069,stall
0.7177528047521069,0.7255291542203915,buy
0.7255291542203915,0.7286713272737891,stall
0.7286713272737891,0.7309204122931675,stall
0.7309204122931675,0.7300055786929976,stall
0.7300055786929976,0.7261024902159818,stall
0.7261024902159818,0.7222447863760298,sell
0.7222447863760298,0.7187011232546622,stall
0.7187011232546622,0.7175308751107503,stall
0.7175308751107503,0.7182899017757278,stall
0.7182899017757278,0.7226784622147703,stall
0.7226784622147703,0.7201657473926107,stall
0.7201657473926107,0.725646010606704,buy
0.725646010606704,0.7347536028387455,stall
0.7347536028387455,0.7452438185536865,stall
0.7452438185536865,0.7458562849820213,stall
0.7458562849820213,0.7449323782716636,stall
0.7449323782716636,0.738546286077467,stall
0.738546286077467,0.7357783943645829,stall
0.7357783943645829,0.7285029039318124,stall
0.7285029039318124,0.7235099982969879,sell
0.7235099982969879,0.7139153891304064,stall
0.7139153891304064,0.7077919907847442,stall
0.7077919907847442,0.7068054095251336,stall
0.7068054095251336,0.7044213033941634,stall
0.7044213033941634,0.7022168076291059,stall
0.7022168076291059,0.7027631952270547,stall
0.7027631952270547,0.7068241317904703,stall
0.7068241317904703,0.7118747446884851,stall
0.7118747446884851,0.7169716081526463,stall
0.7169716081526463,0.721951679297582,stall
0.721951679297582,0.7237674146346406,stall
0.7237674146346406,0.725275739986973,buy
0.725275739986973,0.7260423823687568,stall
0.7260423823687568,0.7284341597585241,stall
0.7284341597585241,0.7213809039919423,sell
0.7213809039919423,0.7192182422627154,stall
0.7192182422627154,0.7171242347152339,stall
0.7171242347152339,0.7218348026617025,stall
0.7218348026617025,0.7243771843878501,stall
0.7243771843878501,0.7179603712947787,stall
0.7179603712947787,0.7263400511539647,buy
0.7263400511539647,0.7425618724624274,stall
0.7425618724624274,0.7467800512181216,stall
0.7467800512181216,0.7438012777280757,stall
0.7438012777280757,0.7433449235823828,stall
0.7433449235823828,0.7473648197346809,stall
0.7473648197346809,0.7479173301517507,stall
0.7479173301517507,0.7443670508029268,stall
0.7443670508029268,0.7434078500270994,stall
0.7434078500270994,0.7402032463699247,stall
0.7402032463699247,0.7375709723330848,stall
0.7375709723330848,0.7328559496400104,stall
0.7328559496400104,0.7287810357736526,stall
0.7287810357736526,0.7248950562980196,stall
0.7248950562980196,0.7220590032395837,sell
0.7220590032395837,0.7203476541478009,stall
0.7203476541478009,0.7197528198123236,stall
0.7197528198123236,0.7250516884577114,buy
0.7250516884577114,0.7271830001660765,stall
0.7271830001660765,0.7238028159748647,sell
0.7238028159748647,0.7170690312653384,stall
0.7170690312653384,0.719297100885358,stall
0.719297100885358,0.7233428492664536,stall
0.7233428492664536,0.722438360439312,stall
0.722438360439312,0.7173386166233177,stall
0.7173386166233177,0.7123129457674883,stall
0.7123129457674883,0.7140257262203381,stall
0.7140257262203381,0.7186734113450381,stall
0.7186734113450381,0.7142627456084352,stall
0.7142627456084352,0.7105956521745178,stall
0.7105956521745178,0.7076187122138567,stall
0.7076187122138567,0.7116696721409463,stall
0.7116696721409463,0.7160398208660989,stall
0.7160398208660989,0.7206866005143896,stall
0.7206866005143896,0.7250638872312339,buy
0.7250638872312339,0.7249567320588239,stall
0.7249567320588239,0.7272473206133466,stall
0.7272473206133466,0.7245660165282742,sell
0.7245660165282742,0.7229679364006784,stall
0.7229679364006784,0.7221102179990219,stall
0.7221102179990219,0.722521669535279,stall
0.722521669535279,0.7242060800894747,stall
0.7242060800894747,0.7249617141096558,buy
0.7249617141096558,0.7291536470845431,stall
0.7291536470845431,0.735607446120981,stall
0.735607446120981,0.73895246856512,stall
0.73895246856512,0.7381894399864701,stall
0.7381894399864701,0.7389194648456794,stall
0.7389194648456794,0.7329949133372122,stall
0.7329949133372122,0.7319330995789156,stall
0.7319330995789156,0.7322147880679888,stall
0.7322147880679888,0.7327599838584326,stall
0.7327599838584326,0.7346980262126929,stall
0.7346980262126929,0.7342621551518972,stall
0.7342621551518972,0.7327814505715714,stall
0.7327814505715714,0.7309129316202188,stall
0.7309129316202188,0.7297955010932722,stall
0.7297955010932722,0.7296118177503815,stall
0.7296118177503815,0.7285544857941224,stall
0.7285544857941224,0.7266316616938541,stall
0.7266316616938541,0.7238461732207983,sell
0.7238461732207983,0.7230353742368316,stall
0.7230353742368316,0.7227277211224308,stall
0.7227277211224308,0.7232501250010781,stall
0.7232501250010781,0.7230195249058696,stall
0.7230195249058696,0.7245181684144025,stall
0.7245181684144025,0.7222607978799402,stall
0.7222607978799402,0.7180850655132802,stall
0.7180850655132802,0.7206421933982661,stall
0.7206421933982661,0.719826869732691,stall
0.719826869732691,0.7193970874555351,stall
0.7193970874555351,0.718306609933961,stall
0.718306609933961,0.719189145169496,stall
0.719189145169496,0.7217686949775214,stall
0.7217686949775214,0.7221347988764785,stall
0.7221347988764785,0.7289315832687926,buy
0.7289315832687926,0.7330181618589089,stall
0.7330181618589089,0.7336894959753243,stall
0.7336894959753243,0.7320081419591616,stall
0.7320081419591616,0.7319415458152759,stall
0.7319415458152759,0.7259267329346666,stall
0.7259267329346666,0.7263570397519548,stall
0.7263570397519548,0.7267935100134093,stall
0.7267935100134093,0.7274140566940686,stall
0.7274140566940686,0.7264978129871916,stall
0.7264978129871916,0.7263792273807962,stall
0.7263792273807962,0.7283498487383265,stall
0.7283498487383265,0.7286559707201264,stall
