@RELATION unlabeledMACDRecommendation

@ATTRIBUTE histogram1 real
@ATTRIBUTE histogram2 real
@ATTRIBUTE recommendation {buy,sell,stall}
@data
-4.167038241059769E-4,-3.768401824819702E-4,?
-3.768401824819702E-4,-2.7654008662781325E-4,?
-2.7654008662781325E-4,-2.4637181346252467E-4,?
-2.4637181346252467E-4,-1.5651977894968986E-4,?
-1.5651977894968986E-4,-8.913393849788699E-5,?
-8.913393849788699E-5,-5.3836858749560534E-5,?
-5.3836858749560534E-5,-2.761648593902047E-5,?
-2.761648593902047E-5,-1.8070448121183615E-4,?
-1.8070448121183615E-4,-2.475658618987893E-4,?
-2.475658618987893E-4,-2.748199568220221E-4,?
-2.748199568220221E-4,-2.5094318513539E-4,?
-2.5094318513539E-4,-1.5613133480714718E-4,?
-1.5613133480714718E-4,-4.242321165528692E-6,?
-4.242321165528692E-6,-1.9174925943101493E-5,?
-1.9174925943101493E-5,-1.780467221267494E-4,?
-1.780467221267494E-4,-3.4947961142118926E-4,?
-3.4947961142118926E-4,-2.975549270182494E-4,?
-2.975549270182494E-4,-2.11062447851632E-4,?
-2.11062447851632E-4,-8.972580005375526E-5,?
-8.972580005375526E-5,2.878721076260654E-5,?
2.878721076260654E-5,-8.857689894412415E-5,?
-8.857689894412415E-5,-9.152108095083231E-5,?
-9.152108095083231E-5,-8.23747390039588E-5,?
-8.23747390039588E-5,-3.722405982315466E-5,?
-3.722405982315466E-5,2.055328870933051E-5,?
2.055328870933051E-5,6.0832977450889355E-5,?
6.0832977450889355E-5,8.406623368871339E-5,?
8.406623368871339E-5,9.201470345211336E-5,?
9.201470345211336E-5,6.869674406796103E-5,?
6.869674406796103E-5,3.067644464085993E-5,?
3.067644464085993E-5,1.091704402118815E-4,?
1.091704402118815E-4,2.1165736748908915E-4,?
2.1165736748908915E-4,1.1017665835463613E-4,?
1.1017665835463613E-4,1.1438889426515888E-4,?
1.1438889426515888E-4,8.034310069920145E-5,?
8.034310069920145E-5,-2.245708148113936E-6,?
-2.245708148113936E-6,-4.9660821020052924E-5,?
-4.9660821020052924E-5,-1.2986687449517893E-4,?
-1.2986687449517893E-4,-8.764079705625579E-5,?
-8.764079705625579E-5,-1.8553689378376795E-5,?
-1.8553689378376795E-5,3.163238307414421E-6,?
3.163238307414421E-6,8.91321270805811E-5,?
8.91321270805811E-5,1.2514744942683802E-4,?
1.2514744942683802E-4,9.513261648922647E-5,?
9.513261648922647E-5,1.5974323275503378E-4,?
1.5974323275503378E-4,1.8354749260849853E-4,?
1.8354749260849853E-4,2.1201775022231266E-4,?
2.1201775022231266E-4,2.133571034687055E-4,?
2.133571034687055E-4,2.003257195544191E-4,?
2.003257195544191E-4,1.7659904992237832E-4,?
1.7659904992237832E-4,1.5275365841967432E-4,?
1.5275365841967432E-4,1.412228921743664E-4,?
1.412228921743664E-4,5.6006671062409246E-5,?
5.6006671062409246E-5,-2.382956981891336E-5,?
-2.382956981891336E-5,1.011422979573493E-4,?
1.011422979573493E-4,2.258104269849273E-4,?
2.258104269849273E-4,2.966513068945693E-4,?
2.966513068945693E-4,4.0275489893574926E-4,?
4.0275489893574926E-4,4.1279947860161E-4,?
4.1279947860161E-4,5.04120290258027E-4,?
5.04120290258027E-4,5.319572610918677E-4,?
5.319572610918677E-4,4.439417787825955E-4,?
4.439417787825955E-4,4.4645846672972524E-4,?
4.4645846672972524E-4,3.705523729811399E-4,?
3.705523729811399E-4,3.634987528892557E-4,?
3.634987528892557E-4,2.5044664793098044E-4,?
2.5044664793098044E-4,1.4970261916150086E-4,?
1.4970261916150086E-4,1.0500903140500065E-4,?
1.0500903140500065E-4,5.479251433923647E-5,?
5.479251433923647E-5,2.0852650989922582E-5,?
2.0852650989922582E-5,1.1609867932609779E-5,?
1.1609867932609779E-5,4.3585119489041556E-7,?
4.3585119489041556E-7,2.2459503452302914E-5,?
2.2459503452302914E-5,-1.7601504191727766E-5,?
-1.7601504191727766E-5,-1.4663712503098017E-5,?
-1.4663712503098017E-5,-2.3186287036537677E-5,?
-2.3186287036537677E-5,-2.4352497375598227E-5,?
-2.4352497375598227E-5,-3.929836472074742E-5,?
-3.929836472074742E-5,-7.860059072790687E-5,?
-7.860059072790687E-5,-2.2729414857135353E-4,?
-2.2729414857135353E-4,-2.8499139935166476E-4,?
-2.8499139935166476E-4,-3.5600827951158E-4,?
-3.5600827951158E-4,-4.2318128857455456E-4,?
-4.2318128857455456E-4,-3.290204513726689E-4,?
-3.290204513726689E-4,-1.538792633592977E-4,?
-1.538792633592977E-4,4.476120465305702E-6,?
4.476120465305702E-6,1.2166285220953485E-4,?
1.2166285220953485E-4,2.3406704947056644E-4,?
2.3406704947056644E-4,3.045007383115381E-4,?
3.045007383115381E-4,2.880823122871206E-4,?
2.880823122871206E-4,2.1423986323881774E-4,?
2.1423986323881774E-4,1.365057449787424E-4,?
1.365057449787424E-4,7.222158669989583E-5,?
7.222158669989583E-5,1.8934700326546177E-5,?
1.8934700326546177E-5,-2.7261784997722094E-5,?
-2.7261784997722094E-5,-8.95046720634688E-5,?
-8.95046720634688E-5,-1.0090236119023933E-4,?
-1.0090236119023933E-4,-1.2172346081434514E-4,?
-1.2172346081434514E-4,-1.2474588040336197E-4,?
-1.2474588040336197E-4,-1.2510414377448343E-4,?
-1.2510414377448343E-4,-3.542027116565697E-5,?
-3.542027116565697E-5,1.4564657260142963E-4,?
1.4564657260142963E-4,1.40594061586279E-4,?
1.40594061586279E-4,2.447444933098401E-4,?
2.447444933098401E-4,2.562467309142095E-4,?
2.562467309142095E-4,2.078536942653282E-4,?
2.078536942653282E-4,1.456805681100471E-4,?
1.456805681100471E-4,8.545565100127037E-5,?
8.545565100127037E-5,5.940845453143327E-5,?
5.940845453143327E-5,9.813288254008866E-5,?
9.813288254008866E-5,6.0329451870326555E-5,?
6.0329451870326555E-5,5.170890055555496E-5,?
5.170890055555496E-5,2.7252122693297107E-5,?
2.7252122693297107E-5,-1.0291339256481404E-4,?
-1.0291339256481404E-4,-1.6655624694618442E-4,?
-1.6655624694618442E-4,-2.3073682522768463E-4,?
-2.3073682522768463E-4,-2.454153726188493E-4,?
-2.454153726188493E-4,-2.71134192471621E-4,?
-2.71134192471621E-4,-2.7117416988071117E-4,?
-2.7117416988071117E-4,-2.7619699555808E-4,?
-2.7619699555808E-4,-2.8089745379990554E-4,?
-2.8089745379990554E-4,-2.634494014134204E-4,?
-2.634494014134204E-4,-2.100971105783707E-4,?
-2.100971105783707E-4,-1.684675320061878E-4,?
-1.684675320061878E-4,-9.386418396941114E-5,?
-9.386418396941114E-5,-1.0376049682855561E-4,?
-1.0376049682855561E-4,-1.0587568388451283E-4,?
-1.0587568388451283E-4,-1.0020891177900078E-4,?
-1.0020891177900078E-4,-8.781869369569342E-5,?
-8.781869369569342E-5,-3.337311077659575E-5,?
-3.337311077659575E-5,-7.038410972212542E-6,?
-7.038410972212542E-6,6.321073371716968E-4,?
6.321073371716968E-4,8.29704546851426E-4,?
8.29704546851426E-4,9.903780221787507E-4,?
9.903780221787507E-4,0.0010476671216620038,?
0.0010476671216620038,0.001096668996605267,?
0.001096668996605267,0.0010607416433574557,?
0.0010607416433574557,9.480736627111249E-4,?
9.480736627111249E-4,7.763734709138785E-4,?
7.763734709138785E-4,5.570353825328812E-4,?
5.570353825328812E-4,4.4187351999718525E-4,?
4.4187351999718525E-4,2.9429071484234244E-4,?
2.9429071484234244E-4,1.9727054121691096E-4,?
1.9727054121691096E-4,6.127354052066223E-5,?
6.127354052066223E-5,-1.22796326201686E-4,?
-1.22796326201686E-4,-2.5814513285886756E-4,?
-2.5814513285886756E-4,-3.5718747979197885E-4,?
-3.5718747979197885E-4,-4.3767840134992806E-4,?
-4.3767840134992806E-4,-4.891992680352165E-4,?
-4.891992680352165E-4,-6.693561591266787E-4,?
-6.693561591266787E-4,-6.645374195800458E-4,?
-6.645374195800458E-4,-6.025061333997509E-4,?
-6.025061333997509E-4,-5.683968144548069E-4,?
-5.683968144548069E-4,-5.76531731432305E-4,?
-5.76531731432305E-4,-4.983613038099213E-4,?
-4.983613038099213E-4,-3.2693865685175824E-4,?
-3.2693865685175824E-4,-2.540035811892929E-4,?
-2.540035811892929E-4,-2.7731371410870615E-4,?
-2.7731371410870615E-4,-3.8398335834143493E-4,?
-3.8398335834143493E-4,-4.068842970141798E-4,?
-4.068842970141798E-4,-3.917453498393837E-4,?
-3.917453498393837E-4,-3.3351918175799483E-4,?
-3.3351918175799483E-4,-2.8248776452514664E-4,?
-2.8248776452514664E-4,-2.4693165513290706E-4,?
-2.4693165513290706E-4,-2.1344179877128157E-4,?
-2.1344179877128157E-4,-1.9145061928906986E-4,?
-1.9145061928906986E-4,-1.8759387319884017E-4,?
-1.8759387319884017E-4,-1.4063303701097933E-4,?
-1.4063303701097933E-4,-9.623822115003612E-5,?
-9.623822115003612E-5,-3.641434120604396E-5,?
-3.641434120604396E-5,1.917810335419262E-5,?
1.917810335419262E-5,3.1507985956944894E-5,?
3.1507985956944894E-5,4.472151568426808E-5,?
4.472151568426808E-5,-4.441396824128791E-5,?
-4.441396824128791E-5,-7.16724120665385E-5,?
-7.16724120665385E-5,-3.685723162345187E-5,?
-3.685723162345187E-5,-2.2950644331005423E-5,?
-2.2950644331005423E-5,7.806623349177356E-6,?
7.806623349177356E-6,1.0110226898187892E-4,?
1.0110226898187892E-4,2.4761991306105485E-4,?
2.4761991306105485E-4,3.3692621547847803E-4,?
3.3692621547847803E-4,3.2621179965545814E-4,?
3.2621179965545814E-4,3.732398846827288E-4,?
3.732398846827288E-4,3.3954842986626667E-4,?
3.3954842986626667E-4,2.875264487226224E-4,?
2.875264487226224E-4,2.0949440348203376E-4,?
2.0949440348203376E-4,1.2643096225397905E-4,?
1.2643096225397905E-4,4.3641923964819014E-5,?
4.3641923964819014E-5,-1.686570859243898E-5,?
-1.686570859243898E-5,-1.2912051417850417E-4,?
-1.2912051417850417E-4,-2.1466191016962424E-4,?
-2.1466191016962424E-4,-3.2188239070417496E-4,?
-3.2188239070417496E-4,-3.993223465809675E-4,?
-3.993223465809675E-4,-4.805683751356606E-4,?
-4.805683751356606E-4,-4.6694817680599347E-4,?
-4.6694817680599347E-4,-4.4138063714665857E-4,?
-4.4138063714665857E-4,-3.2633424599865955E-4,?
-3.2633424599865955E-4,-3.206737205850265E-4,?
-3.206737205850265E-4,-2.2040494774348856E-4,?
-2.2040494774348856E-4,-1.7535784734604729E-4,?
-1.7535784734604729E-4,-1.0498125494627269E-4,?
-1.0498125494627269E-4,3.8448169203789335E-5,?
3.8448169203789335E-5,1.1220740259987555E-4,?
1.1220740259987555E-4,7.946413519111153E-5,?
7.946413519111153E-5,-2.6155614738597316E-5,?
-2.6155614738597316E-5,-5.507023151778745E-5,?
-5.507023151778745E-5,-1.0318936559853756E-4,?
-1.0318936559853756E-4,-5.3374169898065486E-5,?
-5.3374169898065486E-5,-5.1240876514160275E-5,?
-5.1240876514160275E-5,-5.7928889132396546E-5,?
-5.7928889132396546E-5,-5.370888117213608E-5,?
-5.370888117213608E-5,-5.2961569833754804E-5,?
-5.2961569833754804E-5,-9.706717738304865E-5,?
-9.706717738304865E-5,-1.4186351209598836E-4,?
-1.4186351209598836E-4,-1.6463767190195053E-4,?
-1.6463767190195053E-4,-2.2054108197138518E-4,?
-2.2054108197138518E-4,-2.1017491781613563E-4,?
-2.1017491781613563E-4,-1.9790360026135064E-4,?
