@RELATION forexPrice

@ATTRIBUTE open real
@ATTRIBUTE high real
@ATTRIBUTE low real
@ATTRIBUTE close real
@ATTRIBUTE close2 real
@data
1.18573,1.18575,1.18558,1.18561,1.18499
1.18485,1.185,1.1848,1.18499,1.18098
1.18079,1.18104,1.18079,1.18098,1.1813
1.18132,1.18135,1.18107,1.1813,1.17913
1.17918,1.17927,1.17903,1.17913,1.1802
1.18017,1.18021,1.18013,1.1802,1.17938
1.17915,1.1794,1.17907,1.17938,1.18236
1.18218,1.18237,1.18212,1.18236,1.18398
1.18395,1.18431,1.18388,1.18398,1.18205
1.18181,1.18205,1.18179,1.18205,1.18259
1.18271,1.18281,1.18255,1.18259,1.1828
1.18287,1.18295,1.18277,1.1828,1.18424
1.18425,1.18427,1.18423,1.18424,1.18371
1.18384,1.18389,1.18371,1.18371,1.18359
1.1836,1.1836,1.18358,1.18359,1.18327
1.18328,1.18328,1.18327,1.18327,1.18286
1.18286,1.18286,1.18285,1.18286,1.1833
1.18324,1.18332,1.1832,1.1833,1.18402
1.18413,1.18423,1.18399,1.18402,1.18425
1.18438,1.18438,1.18421,1.18425,1.18451
1.18457,1.18459,1.18451,1.18451,1.18437
1.18437,1.1844,1.18427,1.18437,1.18367
1.18356,1.18369,1.18356,1.18367,1.18271
1.18268,1.18271,1.18254,1.18271,1.18334
1.18303,1.18334,1.18303,1.18334,1.18452
1.18444,1.18471,1.1844,1.18452,1.18189
1.18188,1.18191,1.18176,1.18189,1.18082
1.18103,1.18104,1.18073,1.18082,1.18023
1.18024,1.18028,1.18021,1.18023,1.17907
1.17918,1.17933,1.17906,1.17907,1.17781
1.17783,1.17789,1.17771,1.17781,1.17722
1.17707,1.17723,1.17691,1.17722,1.17567
1.17621,1.17621,1.17567,1.17567,1.17781
1.17791,1.1781,1.17778,1.17781,1.17789
1.17762,1.17798,1.17759,1.17789,1.17835
1.17832,1.17836,1.1783,1.17835,1.1765
1.17649,1.17668,1.17646,1.1765,1.17637
1.17635,1.17641,1.17631,1.17637,1.17713
1.17716,1.17717,1.1771,1.17713,1.17708
1.17722,1.17722,1.17705,1.17708,1.17767
1.17764,1.17772,1.17762,1.17767,1.17779
1.1777,1.17785,1.1777,1.17779,1.17691
1.17701,1.17701,1.17689,1.17691,1.1777
1.17761,1.17781,1.1776,1.1777,1.1778
1.17781,1.17781,1.17777,1.1778,1.17745
1.17745,1.17747,1.17745,1.17745,1.1785
1.17859,1.17862,1.1785,1.1785,1.17887
1.17907,1.17907,1.17887,1.17887,1.17842
1.17808,1.17843,1.17808,1.17842,1.17892
1.17792,1.17912,1.17791,1.17892,1.17852
1.17912,1.17912,1.17851,1.17852,1.17463
1.17449,1.17463,1.17443,1.17463,1.1755
1.17578,1.17578,1.1755,1.1755,1.17545
1.17545,1.17545,1.17534,1.17545,1.17562
1.17592,1.17599,1.1756,1.17562,1.18315
1.18334,1.18355,1.18315,1.18315,1.17814
1.17798,1.17846,1.17792,1.17814,1.17885
1.17867,1.1789,1.17865,1.17885,1.18064
1.18058,1.18067,1.18046,1.18064,1.17864
1.17845,1.17867,1.17845,1.17864,1.17836
1.17856,1.17859,1.17836,1.17836,1.17775
1.17769,1.17779,1.17769,1.17775,1.17902
1.17901,1.17903,1.17899,1.17902,1.17879
1.17881,1.17881,1.17875,1.17879,1.1788
1.17883,1.17883,1.17876,1.1788,1.17827
1.17826,1.17831,1.17826,1.17827,1.17762
1.17751,1.17762,1.1775,1.17762,1.17749
1.17752,1.17752,1.17748,1.17749,1.17803
1.17809,1.17811,1.17803,1.17803,1.17838
1.17819,1.17838,1.17817,1.17838,1.17759
1.17754,1.17759,1.17753,1.17759,1.17642
1.17659,1.17659,1.17641,1.17642,1.17722
1.17743,1.17743,1.17718,1.17722,1.1772
1.1773,1.17735,1.17711,1.1772,1.17644
1.17634,1.17645,1.17625,1.17644,1.17331
1.17224,1.17365,1.17215,1.17331,1.16755
1.16811,1.16844,1.16744,1.16755,1.17016
1.17006,1.17034,1.16997,1.17016,1.17304
1.1735,1.17361,1.17304,1.17304,1.17005
1.17002,1.17034,1.16995,1.17005,1.16341
1.1635,1.16358,1.16305,1.16341,1.15865
1.15793,1.15865,1.15678,1.15865,1.15971
1.15992,1.16004,1.15952,1.15971,1.16044
1.16034,1.16056,1.16005,1.16044,1.16161
1.16136,1.16164,1.16119,1.16161,1.16094
1.16153,1.16153,1.16072,1.16094,1.16153
1.16159,1.16164,1.16153,1.16153,1.16321
1.16323,1.16338,1.16321,1.16321,1.16314
1.16304,1.16315,1.16297,1.16314,1.16352
1.16365,1.16365,1.16334,1.16352,1.16033
1.16031,1.16034,1.16,1.16033,1.16312
1.16296,1.16325,1.16291,1.16312,1.16346
1.16321,1.16347,1.16317,1.16346,1.16387
1.1639,1.16391,1.16386,1.16387,1.16322
1.16319,1.16322,1.16318,1.16322,1.16322
1.16314,1.16327,1.16309,1.16322,1.16388
1.16396,1.16418,1.1638,1.16388,1.16264
1.16284,1.16302,1.16234,1.16264,1.16186
1.16127,1.1619,1.16124,1.16186,1.16339
1.16317,1.16351,1.16315,1.16339,1.15998
1.1602,1.16027,1.15995,1.15998,1.15868
1.1588,1.1588,1.15858,1.15868,1.15902
1.15894,1.15907,1.15894,1.15902,1.15847
1.15818,1.15859,1.15814,1.15847,1.1547
1.15491,1.15505,1.15443,1.1547,1.14979
1.14936,1.14979,1.1489,1.14979,1.15206
1.15209,1.15212,1.1517,1.15206,1.15437
1.15459,1.15463,1.15426,1.15437,1.15422
1.15412,1.15424,1.15402,1.15422,1.15883
1.15873,1.15891,1.1587,1.15883,1.15645
1.15634,1.15647,1.1563,1.15645,1.15565
1.15559,1.15565,1.15559,1.15565,1.15652
1.15649,1.15653,1.15633,1.15652,1.1565
1.15613,1.15651,1.15613,1.1565,1.15587
1.15602,1.15605,1.15574,1.15587,1.15728
1.15692,1.15729,1.15692,1.15728,1.15577
1.15578,1.15578,1.15576,1.15577,1.15612
1.15616,1.15617,1.156,1.15612,1.15556
1.15569,1.15569,1.15547,1.15556,1.15622
1.15592,1.15627,1.15592,1.15622,1.15669
1.15659,1.15675,1.15653,1.15669,1.15542
1.15522,1.1555,1.15515,1.15542,1.15835
1.1584,1.15855,1.15835,1.15835,1.16097
1.16112,1.16112,1.16091,1.16097,1.15996
1.16021,1.16024,1.15996,1.15996,1.15919
1.15859,1.15922,1.15859,1.15919,1.16141
1.16139,1.16142,1.16124,1.16141,1.16101
1.161,1.16109,1.16089,1.16101,1.16217
1.16218,1.16224,1.16199,1.16217,1.16304
1.16298,1.16304,1.16285,1.16304,1.16269
1.16232,1.1627,1.16232,1.16269,1.16043
1.16043,1.16043,1.16035,1.16043,1.16095
1.16091,1.16095,1.16091,1.16095,1.16029
1.16028,1.16034,1.16028,1.16029,1.16045
1.16081,1.16081,1.16045,1.16045,1.16048
1.16038,1.16048,1.16038,1.16048,1.16054
1.16058,1.16058,1.16053,1.16054,1.1598
1.15984,1.15984,1.15971,1.1598,1.15834
1.15838,1.15842,1.15827,1.15834,1.1584
1.15865,1.15866,1.15838,1.1584,1.1579
1.15804,1.15809,1.15786,1.1579,1.15791
1.158,1.158,1.15791,1.15791,1.15757
1.15761,1.15763,1.15757,1.15757,1.15785
1.15785,1.15788,1.15771,1.15785,1.15694
1.15694,1.15705,1.15689,1.15694,1.15887
1.1589,1.15891,1.15865,1.15887,1.15842
1.1586,1.1586,1.15825,1.15842,1.16019
1.16063,1.16069,1.16018,1.16019,1.16028
1.16036,1.16037,1.16027,1.16028,1.15835
1.15837,1.15839,1.15832,1.15835,1.15877
1.15881,1.15881,1.15875,1.15877,1.15969
1.15986,1.15995,1.15967,1.15969,1.15873
1.15892,1.15892,1.15871,1.15873,1.15816
1.1579,1.1582,1.1579,1.15816,1.15583
1.15563,1.15591,1.15563,1.15583,1.15473
1.15504,1.15508,1.15472,1.15473,1.15527
1.15498,1.15528,1.15495,1.15527,1.15482
1.1549,1.1549,1.15482,1.15482,1.15517
1.15515,1.1552,1.15515,1.15517,1.15535
1.15532,1.15535,1.1549,1.15535,1.1554
1.15549,1.15549,1.1554,1.1554,1.15445
1.15441,1.15446,1.15439,1.15445,1.15529
1.15525,1.15534,1.15525,1.15529,1.15626
1.15626,1.15627,1.15623,1.15626,1.15658
1.15667,1.15669,1.15658,1.15658,1.15705
1.15681,1.15707,1.15675,1.15705,1.15658
1.15648,1.15659,1.15648,1.15658,1.15791
1.15753,1.15793,1.15753,1.15791,1.15772
1.15775,1.15778,1.15759,1.15772,1.15558
1.15556,1.15575,1.15556,1.15558,1.15694
1.15684,1.15708,1.15682,1.15694,1.15728
1.15707,1.15728,1.15704,1.15728,1.15705
1.15717,1.15717,1.15662,1.15705,1.15755
1.15767,1.15767,1.15754,1.15755,1.15894
1.15886,1.15896,1.15883,1.15894,1.1631
1.16311,1.16314,1.1628,1.1631,1.16376
1.16358,1.16432,1.16341,1.16376,1.15918
1.15882,1.1594,1.15879,1.15918,1.15806
1.15812,1.15816,1.15803,1.15806,1.15689
1.15694,1.15702,1.15673,1.15689,1.1578
1.15795,1.15799,1.15765,1.1578,1.15896
1.15905,1.15906,1.15895,1.15896,1.15916
1.15904,1.15916,1.15895,1.15916,1.16103
1.16095,1.16103,1.16095,1.16103,1.16083
1.16094,1.16094,1.16083,1.16083,1.16123
1.16132,1.16134,1.16122,1.16123,1.16078
1.16039,1.16079,1.16039,1.16078,1.15981
1.1599,1.15994,1.15981,1.15981,1.16029
1.16061,1.16074,1.16027,1.16029,1.16049
1.16066,1.1607,1.16047,1.16049,1.15999
1.1599,1.16,1.15988,1.15999,1.1588
1.15889,1.15891,1.15877,1.1588,1.15789
1.15791,1.15794,1.15784,1.15789,1.15844
1.15823,1.15844,1.15822,1.15844,1.1612
1.16094,1.1614,1.16093,1.1612,1.16218
1.16233,1.16233,1.16218,1.16218,1.16223
1.16231,1.16246,1.16222,1.16223,1.16359
1.16361,1.16363,1.16336,1.16359,1.16301
1.16285,1.16326,1.16285,1.16301,1.15362
1.15515,1.15516,1.15359,1.15362,1.14654
1.14724,1.14724,1.14604,1.14654,1.14295
1.14273,1.14306,1.14267,1.14295,1.14142
1.14122,1.14147,1.14115,1.14142,1.13784
1.1379,1.1382,1.13784,1.13784,1.13779
1.13772,1.1378,1.13771,1.13779,1.13767
1.13767,1.1377,1.13757,1.13767,1.13519
1.1355,1.1355,1.13519,1.13519,1.13583
1.13629,1.13629,1.13583,1.13583,1.13655
1.13657,1.13659,1.13636,1.13655,1.13574
1.13546,1.13588,1.13544,1.13574,1.13602
1.13601,1.13602,1.13601,1.13602,1.13627
1.13637,1.13637,1.13627,1.13627,1.13638
1.13647,1.13647,1.13635,1.13638,1.13641
1.13648,1.13648,1.13638,1.13641,1.13465
1.13462,1.13466,1.13461,1.13465,1.13201
1.13192,1.13207,1.1319,1.13201,1.1336
1.13354,1.13377,1.1334,1.1336,1.13482
1.13473,1.13492,1.1347,1.13482,1.12845
1.12792,1.12846,1.12772,1.12845,1.12291
1.12312,1.12314,1.12288,1.12291,1.12361
1.12357,1.1237,1.12349,1.12361,1.11835
1.11847,1.11849,1.11786,1.11835,1.11802
1.1181,1.11845,1.11801,1.11802,1.12322
1.12354,1.12354,1.12312,1.12322,1.12479
1.12411,1.12487,1.12411,1.12479,1.12673
1.12615,1.12675,1.12574,1.12673,1.12804
1.12792,1.12812,1.12789,1.12804,1.12545
1.12536,1.12554,1.12523,1.12545,1.122
1.12215,1.12223,1.12185,1.122,1.12433
1.12475,1.12475,1.12433,1.12433,1.12182
1.12298,1.1235,1.1218,1.12182,1.11531
1.11502,1.11533,1.11489,1.11531,1.11483
1.11442,1.1149,1.11442,1.11483,1.11632
1.11452,1.11669,1.1144,1.11632,1.11725
1.11713,1.11729,1.11707,1.11725,1.11677
1.11686,1.11686,1.11665,1.11677,1.11574
1.11574,1.11579,1.11559,1.11574,1.11823
1.11782,1.11826,1.11776,1.11823,1.11802
1.11759,1.11875,1.11758,1.11802,1.11911
1.119,1.11917,1.11897,1.11911,1.12244
1.12147,1.12247,1.12147,1.12244,1.12323
1.1238,1.1238,1.12313,1.12323,1.12297
1.12274,1.12312,1.12244,1.12297,1.1241
1.12449,1.12449,1.12402,1.1241,1.12334
1.12304,1.12335,1.12304,1.12334,1.12234
1.12214,1.12255,1.12214,1.12234,1.12436
1.12418,1.12447,1.12414,1.12436,1.1266
1.12697,1.12697,1.1266,1.1266,1.12757
1.12761,1.12767,1.12747,1.12757,1.12613
1.12589,1.12621,1.12588,1.12613,1.12888
1.12938,1.12938,1.12869,1.12888,1.12792
1.12793,1.12806,1.12791,1.12792,1.12738
1.12718,1.12743,1.12717,1.12738,1.12656
1.12668,1.12668,1.12652,1.12656,1.12567
1.12577,1.12585,1.12566,1.12567,1.12362
1.12373,1.12424,1.12357,1.12362,1.12356
1.12357,1.12357,1.1235,1.12356,1.12469
1.12468,1.1247,1.12467,1.12469,1.1239
1.12384,1.12393,1.12383,1.1239,1.12528
1.12535,1.12545,1.12522,1.12528,1.12418
1.12419,1.1242,1.12418,1.12418,1.12394
1.12382,1.12394,1.12382,1.12394,1.12448
1.1245,1.12451,1.12439,1.12448,1.12372
1.12369,1.12372,1.12368,1.12372,1.12423
1.12429,1.12429,1.12394,1.12423,1.12425
1.12491,1.12491,1.12425,1.12425,1.13265
1.13296,1.13298,1.13249,1.13265,1.13143
1.13136,1.13147,1.13128,1.13143,1.12796
1.12845,1.12845,1.12769,1.12796,1.12788
1.12801,1.12803,1.12769,1.12788,1.13063
1.1303,1.13067,1.13028,1.13063,1.13411
1.13416,1.13483,1.13383,1.13411,1.13633
1.13633,1.13662,1.13616,1.13633,1.14002
1.13956,1.14002,1.13956,1.14002,1.13687
1.13665,1.13692,1.1366,1.13687,1.13576
1.1357,1.13586,1.13566,1.13576,1.13587
1.13604,1.13604,1.13571,1.13587,1.13693
1.13684,1.13694,1.13676,1.13693,1.13749
1.13767,1.13767,1.13739,1.13749,1.13774
1.1377,1.13774,1.1376,1.13774,1.13704
1.13705,1.13707,1.13703,1.13704,1.13624
1.13663,1.13663,1.13624,1.13624,1.13531
1.1353,1.1354,1.13528,1.13531,1.13335
1.13346,1.13346,1.13335,1.13335,1.13358
1.13356,1.13358,1.13353,1.13358,1.134
1.13401,1.13401,1.134,1.134,1.13369
1.13379,1.13379,1.13368,1.13369,1.13575
1.13568,1.13585,1.13561,1.13575,1.13676
1.13679,1.13695,1.13675,1.13676,1.13388
1.13388,1.13427,1.13383,1.13388,1.13423
1.13424,1.13429,1.13406,1.13423,1.13677
1.13682,1.13687,1.13661,1.13677,1.13651
1.1365,1.13653,1.1365,1.13651,1.13524
1.13584,1.13585,1.13516,1.13524,1.13485
1.13483,1.13495,1.13467,1.13485,1.13511
1.13507,1.13528,1.13501,1.13511,1.13098
1.13103,1.13116,1.13096,1.13098,1.13456
1.13447,1.13496,1.13435,1.13456,1.13431
1.1341,1.13433,1.13403,1.13431,1.13476
1.13493,1.13496,1.13456,1.13476,1.13268
1.135,1.135,1.13244,1.13268,1.13059
1.13039,1.13081,1.13038,1.13059,1.12841
1.12847,1.12853,1.12837,1.12841,1.12864
1.12876,1.12876,1.12855,1.12864,1.12767
1.12776,1.12776,1.12765,1.12767,1.129
1.12826,1.12906,1.12826,1.129,1.12892
1.1289,1.12896,1.1289,1.12892,1.12877
1.12887,1.12891,1.12875,1.12877,1.12853
1.1284,1.12855,1.1284,1.12853,1.12758
1.12755,1.12758,1.12753,1.12758,1.12665
1.12676,1.12677,1.12665,1.12665,1.12742
1.12743,1.12743,1.12742,1.12742,1.12829
1.12838,1.12859,1.12828,1.12829,1.12815
1.12836,1.12838,1.1281,1.12815,1.12889
1.12875,1.1289,1.12867,1.12889,1.13125
1.13108,1.13132,1.13102,1.13125,1.1304
1.1303,1.13047,1.13028,1.1304,1.13098
1.13088,1.13104,1.1308,1.13098,1.12971
1.12998,1.12999,1.12969,1.12971,1.13361
1.13344,1.13377,1.13338,1.13361,1.1326
1.13336,1.13338,1.13255,1.1326,1.13377
1.13389,1.13393,1.1336,1.13377,1.13094
1.13081,1.13097,1.13081,1.13094,1.13028
1.13021,1.13031,1.13021,1.13028,1.131
1.13077,1.131,1.13077,1.131,1.13121
1.13123,1.13123,1.13121,1.13121,1.13248
1.13231,1.13251,1.13225,1.13248,1.13179
1.1317,1.13183,1.1317,1.13179,1.13274
1.13273,1.13274,1.1327,1.13274,1.13258
1.13318,1.13318,1.13238,1.13258,1.13271
1.13278,1.13278,1.1327,1.13271,1.13339
1.13339,1.13339,1.13338,1.13339,1.13291
1.13291,1.13292,1.1329,1.13291,1.13222
1.1324,1.13248,1.13222,1.13222,1.1327
1.1327,1.1327,1.1327,1.1327,1.13382
1.13386,1.13387,1.13382,1.13382,1.13344
1.13343,1.13345,1.13341,1.13344,1.13332
1.13316,1.13333,1.1331,1.13332,1.13415
1.13435,1.13435,1.13415,1.13415,1.13205
1.13213,1.13227,1.132,1.13205,1.13602
1.13603,1.13636,1.13601,1.13602,1.13463
1.13436,1.13474,1.13425,1.13463,1.13003
1.12978,1.13018,1.12978,1.13003,1.13176
1.13218,1.13244,1.13176,1.13176,1.13083
1.13055,1.13083,1.13032,1.13083,1.12972
1.12928,1.13006,1.12925,1.12972,1.12903
1.12902,1.12933,1.12894,1.12903,1.129
1.12896,1.12901,1.12895,1.129,1.12856
1.12853,1.12856,1.12853,1.12856,1.12924
1.12924,1.12939,1.12922,1.12924,1.12986
1.12984,1.12994,1.12982,1.12986,1.13105
1.13114,1.13114,1.13104,1.13105,1.13105
1.13097,1.13112,1.13089,1.13105,1.13071
1.13054,1.13074,1.13051,1.13071,1.13113
1.13124,1.13124,1.13113,1.13113,1.13152
1.13152,1.13152,1.13151,1.13152,1.13144
1.13152,1.13154,1.13144,1.13144,1.131
1.13099,1.13101,1.13099,1.131,1.13102
1.13083,1.13106,1.13083,1.13102,1.13001
1.13018,1.1302,1.12991,1.13001,1.13045
1.13054,1.13065,1.13044,1.13045,1.13146
1.13161,1.13166,1.13143,1.13146,1.13282
1.13253,1.1331,1.13243,1.13282,1.13412
1.13432,1.13442,1.13379,1.13412,1.13373
1.13384,1.13384,1.13362,1.13373,1.13201
1.13263,1.13263,1.13179,1.13201,1.1317
1.13154,1.13173,1.13152,1.1317,1.13113
1.13122,1.13123,1.1311,1.13113,1.13524
1.13507,1.13572,1.13505,1.13524,1.13483
1.13483,1.135,1.13482,1.13483,1.13383
1.13353,1.13383,1.13353,1.13383,1.13352
1.13361,1.13365,1.13352,1.13352,1.13459
1.13431,1.13459,1.13431,1.13459,1.13431
1.13447,1.13447,1.13431,1.13431,1.13384
1.13363,1.13386,1.13363,1.13384,1.13405
1.13427,1.13447,1.13405,1.13405,1.13372
1.13364,1.13376,1.13359,1.13372,1.1339
1.13391,1.13394,1.13389,1.1339,1.1349
1.13489,1.13503,1.13483,1.1349,1.13461
1.13463,1.13472,1.13455,1.13461,1.13431
1.13435,1.13435,1.13425,1.13431,1.13302
1.133,1.13303,1.133,1.13302,1.13322
1.13315,1.13327,1.13315,1.13322,1.13306
1.13313,1.13314,1.13303,1.13306,1.13379
1.1336,1.13379,1.13352,1.13379,1.13244
1.13252,1.13254,1.13224,1.13244,1.13223
1.13202,1.13233,1.13202,1.13223,1.13386
1.13361,1.13386,1.13355,1.13386,1.1348
1.13482,1.13486,1.13476,1.1348,1.13451
1.13428,1.13458,1.13428,1.13451,1.13444
1.1345,1.13457,1.1342,1.13444,1.14428
1.14409,1.14462,1.14408,1.14428,1.14421
1.14464,1.14487,1.14421,1.14421,1.14483
1.14491,1.14519,1.14468,1.14483,1.14559
1.1459,1.14591,1.14559,1.14559,1.14741
1.14741,1.14743,1.14731,1.14741,1.14823
