@RELATION MACDRecommendation

@ATTRIBUTE histogram1 real
@ATTRIBUTE histogram2 real
@ATTRIBUTE recommendation {buy,sell,stall}

@data
-3.3256317612739784E-4,-3.099638497213948E-4,stall
-3.099638497213948E-4,-2.9379760025609124E-4,stall
-2.9379760025609124E-4,-2.678014300982451E-4,stall
-2.678014300982451E-4,-1.9746766972548048E-4,stall
-1.9746766972548048E-4,-1.1789714926074065E-4,stall
-1.1789714926074065E-4,-1.0274471066423177E-5,stall
-1.0274471066423177E-5,8.314717293590723E-5,buy
8.314717293590723E-5,1.7343006049889135E-4,stall
1.7343006049889135E-4,2.2662327399854295E-4,stall
2.2662327399854295E-4,3.2537836202349975E-4,stall
3.2537836202349975E-4,2.687209602661255E-4,stall
2.687209602661255E-4,2.0763270857123299E-4,stall
2.0763270857123299E-4,1.8223428786813607E-4,stall
1.8223428786813607E-4,3.428566829166373E-4,stall
3.428566829166373E-4,4.181424456292952E-4,stall
4.181424456292952E-4,4.184486325463655E-4,stall
4.184486325463655E-4,6.037237669837668E-4,stall
6.037237669837668E-4,5.409337360855567E-4,stall
5.409337360855567E-4,2.8706750349486105E-4,stall
2.8706750349486105E-4,1.0669620054646505E-4,stall
1.0669620054646505E-4,-6.115555956702186E-5,sell
-6.115555956702186E-5,-9.096829900373288E-5,stall
-9.096829900373288E-5,-1.5246789429901124E-4,stall
-1.5246789429901124E-4,-1.1347045660272515E-4,stall
-1.1347045660272515E-4,-1.262263785368477E-4,stall
-1.262263785368477E-4,-7.409924933765566E-5,stall
-7.409924933765566E-5,-1.0129288517672912E-4,stall
-1.0129288517672912E-4,-1.6250695150258558E-4,stall
-1.6250695150258558E-4,-1.9934537773028176E-4,stall
-1.9934537773028176E-4,-1.5406430490829727E-4,stall
-1.5406430490829727E-4,-1.371924358045188E-4,stall
-1.371924358045188E-4,-5.126846772900991E-5,stall
-5.126846772900991E-5,-1.1662804513669752E-4,stall
-1.1662804513669752E-4,-7.336785429902553E-5,stall
-7.336785429902553E-5,-1.945092139283958E-4,stall
-1.945092139283958E-4,-1.853478177587056E-4,stall
-1.853478177587056E-4,-2.3880090922290996E-4,stall
-2.3880090922290996E-4,-2.739081592885442E-4,stall
-2.739081592885442E-4,-1.9358183375211025E-4,stall
-1.9358183375211025E-4,-8.424055747612531E-5,stall
-8.424055747612531E-5,-2.0986565691191587E-4,stall
-2.0986565691191587E-4,-2.5146620454451468E-5,stall
-2.5146620454451468E-5,1.3960944427124123E-4,buy
1.3960944427124123E-4,9.782689666806092E-5,stall
9.782689666806092E-5,1.5830088082059945E-4,stall
1.5830088082059945E-4,2.499802067770803E-4,stall
2.499802067770803E-4,3.0797945134844056E-4,stall
3.0797945134844056E-4,2.6007787664383505E-4,stall
2.6007787664383505E-4,3.1492030886956805E-4,stall
3.1492030886956805E-4,2.7549107307407684E-4,stall
2.7549107307407684E-4,2.7541607692397295E-4,stall
2.7541607692397295E-4,2.757712226247919E-4,stall
2.757712226247919E-4,2.578798713115871E-4,stall
2.578798713115871E-4,2.1613857020956126E-4,stall
2.1613857020956126E-4,1.541241640664687E-4,stall
1.541241640664687E-4,1.1612594776009959E-4,stall
1.1612594776009959E-4,1.1213863796627347E-4,stall
1.1213863796627347E-4,7.964436242491216E-5,stall
7.964436242491216E-5,-2.0915006492394726E-4,sell
-2.0915006492394726E-4,-2.811265318239727E-4,stall
-2.811265318239727E-4,-5.982505214728923E-4,stall
-5.982505214728923E-4,-7.089778535093889E-4,stall
-7.089778535093889E-4,-7.863039608536969E-4,stall
-7.863039608536969E-4,-7.366553873541289E-4,stall
-7.366553873541289E-4,-6.459976390879737E-4,stall
-6.459976390879737E-4,-5.207908481100209E-4,stall
-5.207908481100209E-4,-3.7228600265621996E-4,stall
-3.7228600265621996E-4,-2.110093291949873E-4,stall
-2.110093291949873E-4,-3.9490151935382884E-5,stall
-3.9490151935382884E-5,1.0402045009794234E-4,buy
1.0402045009794234E-4,2.3689373592841257E-4,stall
2.3689373592841257E-4,2.8475678525545397E-4,stall
2.8475678525545397E-4,2.914952261306217E-4,stall
2.914952261306217E-4,2.790980620133869E-4,stall
2.790980620133869E-4,2.4897724055078583E-4,stall
2.4897724055078583E-4,1.972719082802949E-4,stall
1.972719082802949E-4,1.4323315210514712E-4,stall
1.4323315210514712E-4,1.227852031463858E-4,stall
1.227852031463858E-4,1.1971614787972018E-4,stall
1.1971614787972018E-4,1.1466434136184116E-4,stall
1.1466434136184116E-4,1.7346728268330324E-4,stall
1.7346728268330324E-4,1.794704991561419E-4,stall
1.794704991561419E-4,3.486979811039915E-5,stall
3.486979811039915E-5,-1.0916386677188323E-5,sell
-1.0916386677188323E-5,-1.831572937264201E-4,stall
-1.831572937264201E-4,-3.371425893022628E-4,stall
-3.371425893022628E-4,-3.144917651223969E-4,stall
-3.144917651223969E-4,-2.977475945226466E-4,stall
-2.977475945226466E-4,-4.597651289114873E-4,stall
-4.597651289114873E-4,-5.787816386896911E-4,stall
-5.787816386896911E-4,-9.115384490227245E-4,stall
-9.115384490227245E-4,-0.0011417622395629263,stall
-0.0011417622395629263,-0.0016019267939435618,stall
-0.0016019267939435618,-0.0018319101483504309,stall
-0.0018319101483504309,-0.002529992973315439,stall
-0.002529992973315439,-0.00274712185288102,stall
-0.00274712185288102,-0.0023764822513805952,stall
-0.0023764822513805952,-0.001989687427749098,stall
-0.001989687427749098,-0.0016831750142138622,stall
-0.0016831750142138622,-0.0014609116565726726,stall
-0.0014609116565726726,-8.556047341225443E-4,stall
-8.556047341225443E-4,-2.907980376776146E-4,stall
-2.907980376776146E-4,4.3027687954913345E-4,buy
4.3027687954913345E-4,9.667335876345929E-4,stall
9.667335876345929E-4,0.0012090928703355165,stall
0.0012090928703355165,0.001339087142544734,stall
0.001339087142544734,0.001517698318939613,stall
0.001517698318939613,0.0014523069728844132,stall
0.0014523069728844132,0.0013534364252625005,stall
0.0013534364252625005,0.0012382326713482345,stall
0.0012382326713482345,0.0010649544375211277,stall
0.0010649544375211277,0.0011867644383709054,stall
0.0011867644383709054,0.0011966220063504922,stall
0.0011966220063504922,0.0010692482008620118,stall
0.0010692482008620118,0.0010049666383856479,stall
0.0010049666383856479,9.289788106715562E-4,stall
9.289788106715562E-4,8.264599705047906E-4,stall
8.264599705047906E-4,6.699592384379126E-4,stall
6.699592384379126E-4,5.482038905911864E-4,stall
5.482038905911864E-4,3.755018755544667E-4,stall
3.755018755544667E-4,2.7351509924838143E-4,stall
2.7351509924838143E-4,1.3378216090633094E-4,stall
1.3378216090633094E-4,5.3353794327305987E-5,stall
5.3353794327305987E-5,-3.558680958071084E-5,sell
-3.558680958071084E-5,-9.895395381027581E-5,stall
-9.895395381027581E-5,-8.722343494543513E-5,stall
-8.722343494543513E-5,-5.6919061147151255E-5,stall
-5.6919061147151255E-5,-1.515547693184318E-5,stall
-1.515547693184318E-5,-1.1122090084802376E-5,stall
-1.1122090084802376E-5,2.459802021821439E-5,buy
2.459802021821439E-5,3.932140891032925E-5,stall
3.932140891032925E-5,-4.549265605411506E-5,sell
-4.549265605411506E-5,-7.646417652933959E-5,stall
-7.646417652933959E-5,-1.7080775653268278E-4,stall
-1.7080775653268278E-4,-3.078330602366429E-4,stall
-3.078330602366429E-4,-5.600904071822236E-4,stall
-5.600904071822236E-4,-0.0010832236572718749,stall
-0.0010832236572718749,-0.0012944152206499954,stall
-0.0012944152206499954,-0.0013164881856828213,stall
-0.0013164881856828213,-0.0014028533879204223,stall
-0.0014028533879204223,-0.0013258706977179193,stall
-0.0013258706977179193,-0.001088167918070294,stall
-0.001088167918070294,-8.267180647278322E-4,stall
-8.267180647278322E-4,-7.160059510914647E-4,stall
-7.160059510914647E-4,-5.929023869291642E-4,stall
-5.929023869291642E-4,-2.469631092493008E-4,stall
-2.469631092493008E-4,-9.308319455653743E-6,stall
-9.308319455653743E-6,2.2015277002004506E-4,buy
2.2015277002004506E-4,3.9940069615586847E-4,stall
3.9940069615586847E-4,5.828179147914598E-4,stall
5.828179147914598E-4,5.504975641825579E-4,stall
5.504975641825579E-4,5.863368465254364E-4,stall
5.863368465254364E-4,5.627647527346098E-4,stall
5.627647527346098E-4,6.16141411006914E-4,stall
6.16141411006914E-4,6.682351114810229E-4,stall
6.682351114810229E-4,7.784502851931338E-4,stall
7.784502851931338E-4,6.329161845117343E-4,stall
6.329161845117343E-4,2.598796739681757E-4,stall
2.598796739681757E-4,-2.874248362636639E-5,sell
-2.874248362636639E-5,-3.692370077865992E-4,stall
-3.692370077865992E-4,-5.978324772279329E-4,stall
-5.978324772279329E-4,-7.282677909494239E-4,stall
-7.282677909494239E-4,-8.173986651735204E-4,stall
-8.173986651735204E-4,-7.483845145904245E-4,stall
-7.483845145904245E-4,-6.561887323876699E-4,stall
-6.561887323876699E-4,-5.668405070233945E-4,stall
-5.668405070233945E-4,-5.981788840681125E-4,stall
-5.981788840681125E-4,-4.7687875195344485E-4,stall
-4.7687875195344485E-4,-3.660115184550678E-4,stall
-3.660115184550678E-4,-3.087807111025946E-4,stall
-3.087807111025946E-4,-1.2345314032688416E-4,stall
-1.2345314032688416E-4,8.997136253736677E-5,buy
8.997136253736677E-5,2.8089540134669045E-4,stall
2.8089540134669045E-4,4.7195670304135033E-4,stall
4.7195670304135033E-4,6.532889577878067E-4,stall
6.532889577878067E-4,6.752151299639886E-4,stall
6.752151299639886E-4,6.238964251103134E-4,stall
6.238964251103134E-4,6.172822048225498E-4,stall
6.172822048225498E-4,3.9448240759445844E-4,stall
3.9448240759445844E-4,2.0796865112891923E-5,stall
2.0796865112891923E-5,-2.2178807185914895E-4,sell
-2.2178807185914895E-4,-4.812985743301618E-4,stall
-4.812985743301618E-4,-6.575828440513773E-4,stall
-6.575828440513773E-4,-7.020395694905114E-4,stall
-7.020395694905114E-4,-5.303889013519854E-4,stall
-5.303889013519854E-4,-5.539930326025283E-4,stall
-5.539930326025283E-4,-3.2797478614520837E-4,stall
-3.2797478614520837E-4,-2.8845065025810603E-4,stall
-2.8845065025810603E-4,-1.8279884458628423E-4,stall
-1.8279884458628423E-4,-2.530705000144788E-6,stall
-2.530705000144788E-6,1.9783055212669676E-4,buy
1.9783055212669676E-4,3.0793418613704517E-4,stall
3.0793418613704517E-4,4.111519759869668E-4,stall
4.111519759869668E-4,5.317856785737344E-4,stall
5.317856785737344E-4,5.958108687152538E-4,stall
5.958108687152538E-4,6.489967855473839E-4,stall
6.489967855473839E-4,6.470873792280237E-4,stall
6.470873792280237E-4,6.130996027648512E-4,stall
6.130996027648512E-4,6.359712393305518E-4,stall
6.359712393305518E-4,6.631148296342682E-4,stall
6.631148296342682E-4,6.861726532629824E-4,stall
6.861726532629824E-4,6.330593351654189E-4,stall
6.330593351654189E-4,5.571573743474536E-4,stall
5.571573743474536E-4,5.07333387264704E-4,stall
5.07333387264704E-4,4.159596818750324E-4,stall
4.159596818750324E-4,2.6537107735756494E-4,stall
2.6537107735756494E-4,1.730253664386503E-4,stall
1.730253664386503E-4,1.6949497568918815E-4,stall
1.6949497568918815E-4,2.705706637046389E-4,stall
2.705706637046389E-4,3.298260900046657E-4,stall
3.298260900046657E-4,3.2135895706428036E-4,stall
3.2135895706428036E-4,4.073640322367325E-4,stall
4.073640322367325E-4,5.579944668845356E-4,stall
5.579944668845356E-4,6.467889571264417E-4,stall
6.467889571264417E-4,5.732724571820382E-4,stall
5.732724571820382E-4,4.8800002502172573E-4,stall
4.8800002502172573E-4,4.0701336962556606E-4,stall
4.0701336962556606E-4,3.7478857933397503E-4,stall
3.7478857933397503E-4,3.3630941753498924E-4,stall
3.3630941753498924E-4,2.1985591759201846E-4,stall
2.1985591759201846E-4,1.4947793124788563E-4,stall
1.4947793124788563E-4,1.0366970443504369E-4,stall
1.0366970443504369E-4,1.0159162778369652E-4,stall
1.0159162778369652E-4,5.021895382093395E-5,stall
5.021895382093395E-5,5.8596338631192836E-5,stall
5.8596338631192836E-5,-2.8251370636451242E-5,sell
-2.8251370636451242E-5,-3.0163162050263415E-4,stall
-3.0163162050263415E-4,-6.903100385675781E-4,stall
-6.903100385675781E-4,-9.295573058645803E-4,stall
-9.295573058645803E-4,-8.524380525579016E-4,stall
-8.524380525579016E-4,-6.831490251372324E-4,stall
-6.831490251372324E-4,-4.3660372586283775E-4,stall
-4.3660372586283775E-4,-1.4782130612730647E-4,stall
-1.4782130612730647E-4,1.8517999401626334E-4,buy
1.8517999401626334E-4,5.248274074700836E-4,stall
5.248274074700836E-4,7.532747371482515E-4,stall
7.532747371482515E-4,0.0010214996477766422,stall
0.0010214996477766422,0.0010806491445454608,stall
0.0010806491445454608,0.0010504155612422897,stall
0.0010504155612422897,9.716454761383179E-4,stall
9.716454761383179E-4,8.867045157888954E-4,stall
8.867045157888954E-4,7.773531779572817E-4,stall
7.773531779572817E-4,6.713405837942661E-4,stall
6.713405837942661E-4,5.031629835705239E-4,stall
5.031629835705239E-4,4.1026639794467423E-4,stall
4.1026639794467423E-4,3.818909156485565E-4,stall
3.818909156485565E-4,3.575588489485278E-4,stall
3.575588489485278E-4,2.7304220783055185E-4,stall
2.7304220783055185E-4,2.407650711522874E-4,stall
2.407650711522874E-4,2.576901516669267E-4,stall
2.576901516669267E-4,4.124696885337395E-4,stall
4.124696885337395E-4,4.3591606633593713E-4,stall
4.3591606633593713E-4,3.4929566009577655E-4,stall
3.4929566009577655E-4,2.0955755145521436E-4,stall
2.0955755145521436E-4,1.1465142614386662E-5,stall
1.1465142614386662E-5,-2.511350093474538E-4,sell
-2.511350093474538E-4,-4.000683598364813E-4,stall
-4.000683598364813E-4,-6.06246369411299E-4,stall
-6.06246369411299E-4,-9.203535884651512E-4,stall
-9.203535884651512E-4,-0.0010512487573312254,stall
-0.0010512487573312254,-9.342461451307754E-4,stall
-9.342461451307754E-4,-8.585994853910929E-4,stall
-8.585994853910929E-4,-7.962044737775865E-4,stall
-7.962044737775865E-4,-6.095543830256496E-4,stall
-6.095543830256496E-4,-4.5169802661273344E-4,stall
-4.5169802661273344E-4,-3.478525536507239E-4,stall
-3.478525536507239E-4,-2.2698961350573933E-4,stall
-2.2698961350573933E-4,-1.689256580548496E-4,stall
-1.689256580548496E-4,-6.80041894601822E-5,stall
-6.80041894601822E-5,-3.2786136190134346E-5,stall
-3.2786136190134346E-5,4.371814316929214E-5,buy
4.371814316929214E-5,6.540850938031433E-5,stall
6.540850938031433E-5,2.9758446991764358E-5,stall
2.9758446991764358E-5,2.5799801451333596E-4,stall
2.5799801451333596E-4,4.067894684343698E-4,stall
4.067894684343698E-4,3.8346189295653053E-4,stall
3.8346189295653053E-4,3.770467716287868E-4,stall
3.770467716287868E-4,3.405038461077142E-4,stall
3.405038461077142E-4,1.904904642623468E-4,stall
1.904904642623468E-4,2.582216791782233E-4,stall
2.582216791782233E-4,2.9555682454907565E-4,stall
2.9555682454907565E-4,4.369302963176878E-4,stall
4.369302963176878E-4,5.221488270319376E-4,stall
5.221488270319376E-4,5.569405000289641E-4,stall
5.569405000289641E-4,5.442688457298638E-4,stall
5.442688457298638E-4,4.553231497139061E-4,stall
4.553231497139061E-4,4.1345452808311625E-4,stall
4.1345452808311625E-4,2.702428163675859E-4,stall
2.702428163675859E-4,1.8335994061742045E-4,stall
1.8335994061742045E-4,6.891097049038395E-5,stall
6.891097049038395E-5,2.5989611505880137E-5,stall
2.5989611505880137E-5,-7.7122528767968E-5,sell
-7.7122528767968E-5,-8.602102368447553E-5,stall
-8.602102368447553E-5,-5.754188012801944E-5,stall
-5.754188012801944E-5,3.06554905700647E-5,buy
3.06554905700647E-5,6.990315744438702E-5,stall
6.990315744438702E-5,1.0178041281535535E-4,stall
1.0178041281535535E-4,1.1500964436927485E-4,stall
1.1500964436927485E-4,2.9045542630532135E-4,stall
2.9045542630532135E-4,4.715623887410884E-4,stall
4.715623887410884E-4,5.224808659635917E-4,stall
5.224808659635917E-4,4.151875157770216E-4,stall
4.151875157770216E-4,3.4933987955292805E-4,stall
3.4933987955292805E-4,2.2341868684620553E-4,stall
2.2341868684620553E-4,1.4762294305728854E-4,stall
1.4762294305728854E-4,9.240709505345304E-6,stall
9.240709505345304E-6,-1.400765303659114E-4,sell
-1.400765303659114E-4,-1.5791286696749483E-4,stall
-1.5791286696749483E-4,-2.209562759155966E-4,stall
-2.209562759155966E-4,-2.530047907635608E-4,stall
-2.530047907635608E-4,-3.1187104576013225E-4,stall
-3.1187104576013225E-4,-2.9695743438677594E-4,stall
-2.9695743438677594E-4,-3.099334922451616E-4,stall
-3.099334922451616E-4,-3.5431986626485333E-4,stall
-3.5431986626485333E-4,-3.5463246359090624E-4,stall
-3.5463246359090624E-4,-4.815727286254987E-4,stall
-4.815727286254987E-4,-5.282427025955429E-4,stall
-5.282427025955429E-4,-5.522209793653535E-4,stall
-5.522209793653535E-4,-5.607372890121768E-4,stall
-5.607372890121768E-4,-5.635814542267215E-4,stall
-5.635814542267215E-4,-5.544168742034801E-4,stall
-5.544168742034801E-4,-4.4759751019384593E-4,stall
-4.4759751019384593E-4,-3.00742094368361E-4,stall
-3.00742094368361E-4,-1.0708785967156821E-4,stall
-1.0708785967156821E-4,-1.620428200717112E-4,stall
-1.620428200717112E-4,-2.6746278729197624E-4,stall
-2.6746278729197624E-4,-2.7393290799884056E-4,stall
-2.7393290799884056E-4,-4.7141396095524166E-4,stall
-4.7141396095524166E-4,-3.464210040875983E-4,stall
-3.464210040875983E-4,-4.4371423366382256E-4,stall
-4.4371423366382256E-4,-4.591550250821144E-4,stall
-4.591550250821144E-4,-5.599206855119123E-4,stall
-5.599206855119123E-4,-5.002004384837521E-4,stall
-5.002004384837521E-4,-4.4909498505596175E-4,stall
-4.4909498505596175E-4,-3.8781380213288364E-4,stall
-3.8781380213288364E-4,-2.905743919593267E-4,stall
-2.905743919593267E-4,-2.3777354485846514E-4,stall
-2.3777354485846514E-4,-1.9590660267721307E-4,stall
-1.9590660267721307E-4,-1.511538643031359E-4,stall
-1.511538643031359E-4,-6.766509211763487E-5,stall
-6.766509211763487E-5,-1.5173852399458579E-5,stall
-1.5173852399458579E-5,-4.1626079552244144E-5,stall
-4.1626079552244144E-5,-5.8641101201729624E-5,stall
-5.8641101201729624E-5,-7.764992772289238E-5,stall
-7.764992772289238E-5,-1.216238674110429E-4,stall
-1.216238674110429E-4,-1.646231783598985E-4,stall
-1.646231783598985E-4,-2.011914232496689E-4,stall
-2.011914232496689E-4,-3.002763536733518E-4,stall
-3.002763536733518E-4,-3.222623867030945E-4,stall
-3.222623867030945E-4,-3.7125665237171344E-4,stall
-3.7125665237171344E-4,-4.5610080798433946E-4,stall
-4.5610080798433946E-4,-4.6666850399018026E-4,stall
-4.6666850399018026E-4,-5.101119791321948E-4,stall
-5.101119791321948E-4,-5.796558015221682E-4,stall
-5.796558015221682E-4,-5.584837989018225E-4,stall
-5.584837989018225E-4,-4.292357173835285E-4,stall
-4.292357173835285E-4,-3.4142934175830425E-4,stall
-3.4142934175830425E-4,-1.7365621153074638E-4,stall
-1.7365621153074638E-4,-1.904380670047015E-5,stall
-1.904380670047015E-5,8.160565570554954E-5,buy
8.160565570554954E-5,1.8508964242440083E-4,stall
1.8508964242440083E-4,2.589765302238281E-4,stall
2.589765302238281E-4,3.3920512251905694E-4,stall
3.3920512251905694E-4,3.526975461328498E-4,stall
3.526975461328498E-4,3.9687835794815227E-4,stall
3.9687835794815227E-4,4.2835551101857885E-4,stall
4.2835551101857885E-4,4.345658009858636E-4,stall
4.345658009858636E-4,3.5980562981679327E-4,stall
3.5980562981679327E-4,3.18442157210835E-4,stall
3.18442157210835E-4,3.0647357877602735E-4,stall
3.0647357877602735E-4,2.886073356626929E-4,stall
2.886073356626929E-4,2.6987604062760724E-4,stall
2.6987604062760724E-4,2.713910235792867E-4,stall
2.713910235792867E-4,2.5107464656499686E-4,stall
2.5107464656499686E-4,1.6778978643744208E-4,stall
1.6778978643744208E-4,-4.334405343387822E-4,sell
-4.334405343387822E-4,-7.147922540123922E-4,stall
-7.147922540123922E-4,-8.328790230083751E-4,stall
-8.328790230083751E-4,-8.296968777110117E-4,stall
-8.296968777110117E-4,-6.670948829173675E-4,stall
-6.670948829173675E-4,-5.717573721938899E-4,stall
-5.717573721938899E-4,-3.850665588920306E-4,stall
-3.850665588920306E-4,-1.959749796370128E-4,stall
-1.959749796370128E-4,-3.0010943048134394E-4,stall
-3.0010943048134394E-4,-1.8494349722868956E-4,stall
-1.8494349722868956E-4,-9.939868612049516E-5,stall
-9.939868612049516E-5,6.287788439724926E-5,buy
6.287788439724926E-5,1.8865529783532436E-4,stall
1.8865529783532436E-4,3.10059368814499E-4,stall
3.10059368814499E-4,3.693209391041935E-4,stall
3.693209391041935E-4,3.773881509998608E-4,stall
3.773881509998608E-4,4.120732943303754E-4,stall
4.120732943303754E-4,4.377102315153733E-4,stall
4.377102315153733E-4,4.7575602003531404E-4,stall
4.7575602003531404E-4,3.9150351786828544E-4,stall
3.9150351786828544E-4,2.845371105003999E-4,stall
2.845371105003999E-4,2.633812246793138E-4,stall
2.633812246793138E-4,2.224899487149022E-4,stall
2.224899487149022E-4,1.9320158354025696E-4,stall
1.9320158354025696E-4,1.116539164458159E-4,stall
1.116539164458159E-4,9.007806564490873E-5,stall
9.007806564490873E-5,5.2772108823469525E-5,stall
5.2772108823469525E-5,1.9953335597343498E-4,stall
1.9953335597343498E-4,3.6098050409582184E-4,stall
3.6098050409582184E-4,5.17879180096418E-4,stall
5.17879180096418E-4,6.6571260581408E-4,stall
6.6571260581408E-4,8.63052982585645E-4,stall
8.63052982585645E-4,9.69983171075609E-4,stall
9.69983171075609E-4,9.754155150442338E-4,stall
9.754155150442338E-4,9.479082198796206E-4,stall
9.479082198796206E-4,8.460678393754487E-4,stall
8.460678393754487E-4,7.355087407945205E-4,stall
7.355087407945205E-4,5.872281676960869E-4,stall
5.872281676960869E-4,3.821722544753314E-4,stall
3.821722544753314E-4,2.873406038548589E-4,stall
2.873406038548589E-4,2.6846441665447356E-4,stall
2.6846441665447356E-4,1.5781259487731788E-4,stall
1.5781259487731788E-4,1.4824084101438823E-4,stall
1.4824084101438823E-4,1.0135610293326774E-4,stall
1.0135610293326774E-4,3.6643927872779094E-4,stall
3.6643927872779094E-4,5.257853012318656E-4,stall
5.257853012318656E-4,4.8230862066191344E-4,stall
4.8230862066191344E-4,4.207382915154894E-4,stall
4.207382915154894E-4,4.285916111903378E-4,stall
4.285916111903378E-4,4.000740715197049E-4,stall
4.000740715197049E-4,3.7167925098500034E-4,stall
3.7167925098500034E-4,3.8165514129626966E-4,stall
3.8165514129626966E-4,3.2175261534364693E-4,stall
3.2175261534364693E-4,3.410738865624607E-4,stall
3.410738865624607E-4,3.6103579845949774E-4,stall
3.6103579845949774E-4,3.8463535460586283E-4,stall
3.8463535460586283E-4,3.3756351935085565E-4,stall
3.3756351935085565E-4,2.9192862097573644E-4,stall
2.9192862097573644E-4,1.95314421594814E-4,stall
1.95314421594814E-4,7.774866526233165E-5,stall
7.774866526233165E-5,-3.483797866277345E-5,sell
-3.483797866277345E-5,-8.407741643177286E-5,stall
-8.407741643177286E-5,-2.0571100536191395E-4,stall
-2.0571100536191395E-4,-2.7461549575889897E-4,stall
-2.7461549575889897E-4,-4.121697391552886E-4,stall
-4.121697391552886E-4,-4.397359819536201E-4,stall
-4.397359819536201E-4,-5.216373592685959E-4,stall
-5.216373592685959E-4,-5.92545672092562E-4,stall
-5.92545672092562E-4,-6.470288462224194E-4,stall
-6.470288462224194E-4,-7.181569092591378E-4,stall
-7.181569092591378E-4,-7.937140140970023E-4,stall
-7.937140140970023E-4,-6.748243020004096E-4,stall
-6.748243020004096E-4,-6.697733692068119E-4,stall
-6.697733692068119E-4,-6.205789888768151E-4,stall
-6.205789888768151E-4,-2.634448790566217E-4,stall
-2.634448790566217E-4,-2.126064137652269E-4,stall
-2.126064137652269E-4,-1.4788300382060867E-4,stall
-1.4788300382060867E-4,-7.951378822376861E-6,stall
-7.951378822376861E-6,3.0764937101406204E-5,buy
3.0764937101406204E-5,1.5965686510774368E-4,stall
1.5965686510774368E-4,2.1797129365743752E-4,stall
2.1797129365743752E-4,2.5466061565248676E-4,stall
2.5466061565248676E-4,2.586994092736071E-4,stall
2.586994092736071E-4,2.3253766280257162E-4,stall
2.3253766280257162E-4,3.152853954899313E-4,stall
3.152853954899313E-4,3.202020706757683E-4,stall
3.202020706757683E-4,2.989607369434479E-4,stall
2.989607369434479E-4,2.3367641172720977E-4,stall
2.3367641172720977E-4,1.8834887377047185E-4,stall
1.8834887377047185E-4,2.257616229833291E-4,stall
2.257616229833291E-4,1.5109989724862395E-4,stall
1.5109989724862395E-4,2.7524304714694444E-4,stall
2.7524304714694444E-4,3.528467219554442E-4,stall
3.528467219554442E-4,4.17467862536636E-4,stall
4.17467862536636E-4,3.368720207624512E-4,stall
3.368720207624512E-4,2.0700475378540193E-4,stall
2.0700475378540193E-4,1.6746295793301476E-4,stall
1.6746295793301476E-4,2.7429495787778297E-4,stall
2.7429495787778297E-4,4.4558590457483916E-4,stall
4.4558590457483916E-4,5.324117405670478E-4,stall
5.324117405670478E-4,6.41579886730958E-4,stall
6.41579886730958E-4,6.89281794829179E-4,stall
6.89281794829179E-4,6.873662872027989E-4,stall
6.873662872027989E-4,6.279964230270114E-4,stall
6.279964230270114E-4,4.794130258642419E-4,stall
4.794130258642419E-4,3.0968839459881914E-4,stall
3.0968839459881914E-4,1.4000966360971185E-4,stall
1.4000966360971185E-4,2.2969619173623685E-5,stall
2.2969619173623685E-5,-1.271083963053114E-4,sell
-1.271083963053114E-4,-2.8526969220466153E-4,stall
-2.8526969220466153E-4,-3.40000612303994E-4,stall
-3.40000612303994E-4,-4.2134768027884007E-4,stall
-4.2134768027884007E-4,-4.758619514948861E-4,stall
-4.758619514948861E-4,-4.553706174730129E-4,stall
-4.553706174730129E-4,-4.0130524043034905E-4,stall
-4.0130524043034905E-4,-2.553637074921419E-4,stall
-2.553637074921419E-4,-1.5909818293860989E-4,stall
-1.5909818293860989E-4,-8.461251294369747E-5,stall
-8.461251294369747E-5,7.717112195020515E-5,buy
7.717112195020515E-5,2.779946329072671E-4,stall
2.779946329072671E-4,2.1707234450814728E-4,stall
2.1707234450814728E-4,6.882024520461858E-5,stall
6.882024520461858E-5,-3.593264033242491E-5,sell
-3.593264033242491E-5,-1.1486778730881173E-4,stall
-1.1486778730881173E-4,-1.9555734050286534E-4,stall
-1.9555734050286534E-4,-2.784145168215823E-4,stall
-2.784145168215823E-4,-4.093445519142971E-4,stall
-4.093445519142971E-4,-4.636917968164004E-4,stall
-4.636917968164004E-4,-4.023149488819827E-4,stall
-4.023149488819827E-4,-4.040839175255288E-4,stall
-4.040839175255288E-4,-4.4058867958802887E-4,stall
-4.4058867958802887E-4,-4.3340602280888966E-4,stall
-4.3340602280888966E-4,-4.894889042671203E-4,stall
-4.894889042671203E-4,-4.643834731042943E-4,stall
-4.643834731042943E-4,-3.994974276344573E-4,stall
-3.994974276344573E-4,-3.383338042358933E-4,stall
-3.383338042358933E-4,-2.506678346344969E-4,stall
-2.506678346344969E-4,-2.2954888329053164E-4,stall
-2.2954888329053164E-4,-2.3540797643289784E-4,stall
-2.3540797643289784E-4,2.405192270817243E-6,buy
2.405192270817243E-6,1.9221326453042436E-4,stall
1.9221326453042436E-4,3.6898612209242034E-4,stall
3.6898612209242034E-4,4.891904420182606E-4,stall
4.891904420182606E-4,4.127218556188067E-4,stall
4.127218556188067E-4,2.224322011670696E-4,stall
2.224322011670696E-4,-1.2992369570779616E-4,sell
-1.2992369570779616E-4,-3.6534308510129576E-4,stall
-3.6534308510129576E-4,-5.704547170051347E-4,stall
-5.704547170051347E-4,-7.764263932157906E-4,stall
-7.764263932157906E-4,-7.125467582886019E-4,stall
