2015.01.09,13:02,-3.6017673121747993E-4,stall
2015.01.09,14:02,-3.7919447908701996E-4,stall
2015.01.09,15:02,-3.9979966895704644E-4,stall
2015.01.09,16:02,-3.881377990305172E-4,stall
2015.01.11,17:02,-4.121377952355661E-4,stall
2015.01.11,18:02,-4.550161401090224E-4,stall
2015.01.11,19:02,-4.7453340876933844E-4,stall
2015.01.11,20:02,-4.4986212689658415E-4,stall
2015.01.11,21:02,-3.556426420824641E-4,stall
2015.01.11,22:02,-2.1430213094284834E-4,stall
2015.01.11,23:02,-1.5564708393059497E-4,stall
2015.01.12,00:02,-8.580553351616007E-5,stall
2015.01.12,01:02,-8.261757100024611E-5,stall
2015.01.12,02:02,-3.566993267564624E-5,stall
2015.01.12,03:02,3.696382553173357E-5,buy
2015.01.12,04:02,3.10067424658716E-4,stall
2015.01.12,05:02,4.551203253205079E-4,stall
2015.01.12,06:02,6.491184587604653E-4,stall
2015.01.12,07:02,6.82817705559192E-4,stall
2015.01.12,08:02,7.180210111425741E-4,stall
2015.01.12,09:02,5.42001340375166E-4,stall
2015.01.12,10:02,3.1752613135347947E-4,stall
2015.01.12,11:02,2.6517657624899107E-4,stall
2015.01.12,12:02,1.8947298813808903E-4,stall
2015.01.12,13:02,1.2117532700512471E-4,stall
2015.01.12,14:02,-8.099426326108691E-6,sell
2015.01.12,15:02,-5.711727162672593E-5,stall
2015.01.12,16:02,-8.18498122618547E-5,stall
2015.01.12,17:02,-7.583783545005819E-5,stall
2015.01.12,18:02,-4.367815569414316E-5,stall
2015.01.12,19:02,-4.713186891638331E-5,stall
2015.01.12,20:02,-8.346789734281027E-5,stall
2015.01.12,21:02,-1.1470635341614594E-4,stall
2015.01.12,22:02,-1.4212709270253456E-4,stall
2015.01.12,23:02,-1.424192252364141E-4,stall
2015.01.13,00:02,-9.601163097736342E-5,stall
2015.01.13,01:02,-7.8694228582221E-6,stall
2015.01.13,02:02,1.7589292264135647E-5,buy
2015.01.13,03:02,-2.6971594469232232E-5,sell
2015.01.13,04:02,8.991818883497473E-5,buy
2015.01.13,05:02,2.1743031072745503E-4,stall
2015.01.13,06:02,3.1825510269957707E-4,stall
2015.01.13,07:02,4.276126786119459E-4,stall
2015.01.13,08:02,5.432692372230824E-4,stall
2015.01.13,09:02,6.211112092969499E-4,stall
2015.01.13,10:02,7.150660295425449E-4,stall
2015.01.13,11:02,6.121775594223964E-4,stall
2015.01.13,12:02,5.047816303909664E-4,stall
2015.01.13,13:02,3.80532763551718E-4,stall
2015.01.13,14:02,3.758112660038617E-4,stall
2015.01.13,15:02,3.54777084086E-4,stall
2015.01.13,16:02,2.6956745122413755E-4,stall
2015.01.13,17:02,1.9138233139934626E-4,stall
2015.01.13,18:02,8.424818937438389E-5,stall
2015.01.13,19:02,-1.1449703776885908E-6,sell
2015.01.13,20:02,-1.7378112420962048E-5,stall
2015.01.13,21:02,-7.935542483633769E-5,stall
2015.01.13,22:02,-1.3019840845820562E-4,stall
2015.01.13,23:02,-1.4940258307724824E-4,stall
2015.01.14,00:02,-2.2273377518897868E-4,stall
2015.01.14,01:02,-2.867101607293258E-4,stall
2015.01.14,02:02,-2.935908452204797E-4,stall
2015.01.14,03:02,-3.204529214449077E-4,stall
2015.01.14,04:02,-3.0473175448301386E-4,stall
2015.01.14,05:02,-7.163500509251345E-5,stall
2015.01.14,06:02,2.208555042238782E-5,buy
2015.01.14,07:02,8.028220475618368E-5,stall
2015.01.14,08:02,9.31959460891517E-5,stall
2015.01.14,09:02,-3.277661258475205E-4,sell
2015.01.14,10:02,-3.0543692682974996E-4,stall
2015.01.14,11:02,-3.18442280833269E-4,stall
2015.01.14,12:02,-4.147284021482849E-4,stall
2015.01.14,13:02,-3.498131600862168E-4,stall
2015.01.14,14:02,-2.7453407182146734E-4,stall
2015.01.14,15:02,-1.8459248156842015E-4,stall
2015.01.14,16:02,-1.9313949769122945E-4,stall
2015.01.14,17:02,-1.7701334204178667E-4,stall
2015.01.14,18:02,-1.573516103249511E-4,stall
2015.01.14,19:02,-1.1061884681470908E-4,stall
2015.01.14,20:02,-3.8905344776352604E-5,stall
2015.01.14,21:02,1.6715161007229852E-5,buy
2015.01.14,22:02,1.653723769862804E-5,stall
2015.01.14,23:02,-3.326185329250361E-6,sell
2015.01.15,00:02,2.6147536924025672E-5,buy
2015.01.15,01:02,1.0791452824511407E-4,stall
2015.01.15,02:02,1.0752104928705083E-4,stall
2015.01.15,03:02,1.0199343845454344E-4,stall
2015.01.15,04:02,1.3223393097290125E-4,stall
2015.01.15,06:02,-0.008857403723146843,sell
2015.01.15,07:02,-0.014151833218993144,stall
2015.01.15,08:02,-0.01691738304498499,stall
2015.01.15,09:02,-0.017772033866412122,stall
2015.01.15,10:02,-0.016337895561880162,stall
2015.01.15,11:02,-0.013103165293367806,stall
2015.01.15,12:02,-0.010975336086480207,stall
2015.01.15,13:02,-0.00905090865194293,stall
2015.01.15,14:02,-0.00759587474387572,stall
2015.01.15,15:02,-0.006832243969531533,stall
2015.01.15,16:02,-0.005873575304849249,stall
2015.01.15,17:02,-0.006532183868975958,stall
2015.01.15,18:02,-0.0054504643580679385,stall
2015.01.15,19:02,-0.0041958875565804785,stall
2015.01.15,20:02,-0.0027583446558754957,stall
2015.01.15,21:02,-0.0014877065181916616,stall
2015.01.15,22:02,2.1881588050794154E-4,buy
2015.01.15,23:02,0.0018424649817231215,stall
2015.01.16,00:02,0.0034831247926412207,stall
2015.01.16,01:02,0.004990723964754806,stall
2015.01.16,02:02,0.005885452069986162,stall
2015.01.16,03:02,0.006260422358960065,stall
2015.01.16,04:02,0.0060848783722048105,stall
2015.01.16,05:02,0.006406476738720614,stall
2015.01.16,06:02,0.006755495978127506,stall
2015.01.16,07:02,0.006673193967529821,stall
2015.01.16,08:02,0.006518336762687288,stall
2015.01.16,09:02,0.006228939843955915,stall
2015.01.16,10:02,0.004614297951930996,stall
2015.01.16,11:02,0.0038111434625475622,stall
2015.01.16,12:02,0.0026699842905877694,stall
2015.01.16,13:02,0.002626637970949315,stall
2015.01.16,14:02,0.0030085654103288624,stall
2015.01.16,15:02,0.002726509686663072,stall
2015.01.16,16:02,0.002752249751305478,stall
2015.01.18,17:02,0.002888621315769304,stall
2015.01.18,18:02,0.002949775775167505,stall
2015.01.18,19:02,0.002804523323490196,stall
2015.01.18,20:02,0.002926790831970883,stall
2015.01.18,21:02,0.002945192917127217,stall
2015.01.18,22:02,0.003222030484243873,stall
2015.01.18,23:02,0.003397763693551086,stall
2015.01.19,00:02,0.00344849786945621,stall
2015.01.19,01:02,0.0030797901807439014,stall
2015.01.19,02:02,0.003009963344202324,stall
2015.01.19,03:02,0.002757317791405878,stall
2015.01.19,04:02,0.002435335219698507,stall
2015.01.19,05:02,0.002443706115179801,stall
2015.01.19,06:02,0.0023123413223777433,stall
2015.01.19,07:02,0.0026017212238985555,stall
2015.01.19,08:02,0.002417043762410466,stall
2015.01.19,09:02,0.002280832997274366,stall
2015.01.19,10:02,0.0022930902802240044,stall
2015.01.19,11:02,0.0023689229601777185,stall
2015.01.19,12:02,0.0024094967445803814,stall
2015.01.19,13:02,0.00243566850035093,stall
2015.01.19,14:02,0.0023903686281854246,stall
2015.01.19,15:02,0.002269756689351521,stall
2015.01.19,16:02,0.0020788393364320618,stall
2015.01.19,17:02,0.001809559068201516,stall
2015.01.19,18:02,0.0015707154618297189,stall
2015.01.19,19:02,0.001303730019550979,stall
2015.01.19,20:02,0.0010543808855993076,stall
2015.01.19,21:02,7.801670997620951E-4,stall
2015.01.19,22:02,6.625093725139827E-4,stall
2015.01.19,23:02,5.442511540206911E-4,stall
2015.01.20,00:02,3.559087253370034E-4,stall
2015.01.20,01:02,1.2951002162646863E-4,stall
2015.01.20,02:02,1.269567527451814E-4,stall
2015.01.20,03:02,-9.665802494620689E-5,sell
2015.01.20,04:02,-2.2033460779058087E-4,stall
2015.01.20,05:02,-5.117880576523933E-4,stall
2015.01.20,06:02,-7.075228089964171E-4,stall
2015.01.20,07:02,-9.054180978167264E-4,stall
