2016.03.10,08:00,6.559168119674173E-4,buy,1.007110,1.008370,1.007000,1.008100,0.9991255188737459,0.9982368060287742,2.3279603300430007E-4
2016.03.10,09:00,5.693578086983571E-4,stall,1.000640,1.000680,0.999490,1.000650,0.9993600544316311,0.9984155611377539,3.751354851788894E-4
2016.03.10,10:00,4.149570627152662E-5,stall,0.994350,0.994570,0.992970,0.993750,0.9984969691344571,0.9980699640164388,3.8550941174677104E-4
2016.03.10,11:00,-6.390251303293541E-4,sell,0.988100,0.988430,0.987820,0.988360,0.9969374354214636,0.9973507074226285,2.257531291644325E-4
2016.03.10,12:00,-0.0012045149641396976,stall,0.985960,0.985960,0.985630,0.985690,0.9952070607412384,0.9964869513172486,-7.537561187049202E-5
2016.03.10,13:00,-0.0016610491126870259,stall,0.983160,0.983180,0.983020,0.983090,0.9933428975502787,0.995494584553008,-4.906378900422485E-4
2016.03.10,14:00,-0.0019015965991794352,stall,0.982240,0.982400,0.981710,0.982370,0.9916547594656204,0.994522393104637,-9.660370398371072E-4
2016.03.10,15:00,-0.0019272824996806838,stall,0.982410,0.982730,0.982370,0.982630,0.9902663349324481,0.993641475096886,-0.0014478576647572782
2016.03.10,16:00,-0.0016823701224411645,stall,0.984780,0.984930,0.984760,0.984930,0.9894453603274561,0.9929961806452648,-0.0018684501953675694
2016.03.10,17:00,-0.0014261895701027931,stall,0.984930,0.984940,0.984680,0.984890,0.9887445356616936,0.9923957228196897,-0.0022249975878932677
2016.03.10,18:00,-0.0012235411316822158,stall,0.984540,0.984540,0.983960,0.984060,0.988023837867587,0.991778261870083,-0.0025308828708138216
2016.03.10,19:00,-9.959096830723271E-4,stall,0.984580,0.984580,0.984030,0.984270,0.9874463243494966,0.9912220943241509,-0.0027798602915819035
2016.03.10,20:00,-8.235472620018139E-4,stall,0.983920,0.983920,0.983510,0.983520,0.9868422744495741,0.9906515688186582,-0.002985747107082357
2016.03.10,21:00,-5.972583930587945E-4,stall,0.984120,0.984360,0.984010,0.984270,0.9864465399188703,0.9901788600172762,-0.0031350617053470557
2016.03.10,22:00,-3.674541108454202E-4,stall,0.984710,0.984710,0.984700,0.984710,0.9861793799313519,0.9897737592752557,-0.0032269252330584105
2016.03.10,23:00,-1.3070123770505615E-4,stall,0.985440,0.985440,0.985400,0.985400,0.9860594753265285,0.9894497771067182,-0.0032596005424846745
2016.03.11,00:00,3.958154463286432E-5,buy,0.985280,0.985280,0.985150,0.985170,0.985922632968601,0.9891327565802946,-0.003249705156326458
2016.03.11,01:00,1.2919114062525175E-4,stall,0.984650,0.984650,0.984470,0.984470,0.9856991509734316,0.9887873672039765,-0.0032174073711701452
2016.03.11,02:00,2.3535837059264486E-4,stall,0.986230,0.986230,0.984900,0.984900,0.9855762046698268,0.9884994140777561,-0.003158567778521984
2016.03.11,03:00,3.5026895026560876E-4,stall,0.985970,0.986150,0.985070,0.985400,0.9855490962590842,0.9882698278497741,-0.003071000540955582
2016.03.11,04:00,5.787093507619457E-4,stall,0.987730,0.988090,0.987700,0.987700,0.9858800045269174,0.9882276183794205,-0.0029263232032650955
2016.03.11,05:00,6.703699499232343E-4,stall,0.987100,0.987220,0.986950,0.986950,0.9860446192150839,0.988132979980945,-0.002758730715784287
2016.03.11,06:00,7.976020383204051E-4,stall,0.988030,0.988220,0.988030,0.988200,0.9863762162589171,0.9881379444268009,-0.0025593302062041855
2016.03.11,07:00,7.465508662467934E-4,stall,0.986440,0.986510,0.986400,0.986440,0.9863860291421607,0.9880121707655564,-0.002372692489642487
2016.03.11,08:00,6.747127527759176E-4,stall,0.986580,0.986600,0.986080,0.986090,0.9863404861972129,0.9878697877458855,-0.002204014301448508
2016.03.11,09:00,5.697376705820368E-4,stall,0.985220,0.985630,0.985140,0.985390,0.9861942575514878,0.9876860997647088,-0.0020615798838029987
2016.03.11,10:00,3.594908455302097E-4,stall,0.983510,0.983940,0.983270,0.983300,0.9857489871589512,0.9873612034858414,-0.0019717071724204465
2016.03.11,11:00,2.600279677028284E-4,stall,0.983660,0.984060,0.983630,0.983820,0.985452219903728,0.9870988921165199,-0.0019067001804947393
2016.03.11,12:00,5.5934215138251937E-5,stall,0.981450,0.981540,0.981430,0.981540,0.9848503399185391,0.986687122330111,-0.0018927166267101764
2016.03.11,13:00,-5.5749892888120765E-5,sell,0.981610,0.981640,0.981540,0.981570,0.9843456722387639,0.9863080762315842,-0.0019066540999322066
2016.03.11,14:00,-1.245915242753322E-4,stall,0.980720,0.981280,0.980720,0.981270,0.9838724918943387,0.985934885399615,-0.0019378019810010398
2016.03.11,15:00,-1.237587850141447E-4,stall,0.981580,0.981620,0.981480,0.981580,0.9835198008336712,0.9856123012959399,-0.0019687416772545758
2016.03.11,16:00,-2.987748117098607E-5,stall,0.982670,0.982670,0.982550,0.982660,0.9833875237823372,0.9853936123110555,-0.0019762110475473223
2016.03.13,17:00,8.620088877534784E-5,buy,0.983290,0.983300,0.983080,0.983250,0.9833663662773622,0.9852348262139403,-0.001954660825353485
2016.03.13,18:00,1.6140903600006637E-4,stall,0.982890,0.983230,0.982880,0.983080,0.9833223099269988,0.9850752094573522,-0.0019143085663534687
2016.03.13,19:00,1.492542027788932E-4,stall,0.982190,0.982330,0.982010,0.982010,0.9831204160920759,0.9848481569049558,-0.0018769950156587454
2016.03.13,20:00,2.083597395604827E-4,stall,0.982870,0.983050,0.982870,0.982910,0.9830880443856027,0.9847045897268109,-0.0018249050807686248
2016.03.13,21:00,2.4410075136247107E-4,stall,0.982800,0.982860,0.982790,0.982800,0.9830437298647408,0.9845635090063063,-0.001763879892928007
2016.03.13,22:00,2.9084714574636604E-4,stall,0.983280,0.983280,0.983110,0.983130,0.9830570021932422,0.9844573231539873,-0.0016911681064914156
2016.03.13,23:00,3.458453144742546E-4,stall,0.983640,0.983640,0.983500,0.983530,0.9831297710865896,0.9843886325499882,-0.0016047067778728519
2016.03.14,00:00,3.710735339129173E-4,stall,0.983440,0.983440,0.983440,0.983440,0.9831774986117296,0.9843183634722114,-0.0015119383943946224
2016.03.14,01:00,3.805796823875638E-4,stall,0.983320,0.983480,0.983320,0.983430,0.9832163449791559,0.984252558770566,-0.0014167934737977315
2016.03.14,02:00,4.0247833089076114E-4,stall,0.984030,0.984030,0.983710,0.983790,0.9833045995977473,0.9842182951579316,-0.0013161738910750411
2016.03.14,03:00,4.377371851179623E-4,stall,0.984240,0.984290,0.984150,0.984270,0.9834531227365554,0.984222125146233,-0.0012067395947955506
2016.03.14,04:00,5.263871863349693E-4,stall,0.984930,0.985500,0.984930,0.985500,0.9837680269309315,0.9843167825428083,-0.0010751427982118081
2016.03.14,05:00,6.713727504189342E-4,stall,0.987210,0.987270,0.987170,0.987180,0.9842929458646343,0.9845288727248225,-9.072996106070745E-4
2016.03.14,06:00,7.423440445633774E-4,stall,0.987200,0.987290,0.987010,0.987290,0.9847540311162291,0.9847334006711319,-7.217135994662301E-4
2016.03.14,07:00,7.532159471563087E-4,stall,0.987250,0.987420,0.987250,0.987270,0.9851411032521938,0.9849212969177147,-5.33409612677153E-4
2016.03.14,08:00,7.368955936045771E-4,stall,0.987550,0.987550,0.987360,0.987450,0.9854963181364718,0.9851086082571432,-3.491857142760088E-4
2016.03.14,09:00,5.795395753195602E-4,stall,0.985650,0.985850,0.985580,0.985700,0.9855276538077838,0.9851524150529104,-2.0430082044611874E-4
2016.03.14,10:00,5.481205166780305E-4,stall,0.987250,0.987430,0.987180,0.987200,0.9857849378373555,0.9853040880119541,-6.727069127661112E-5
2016.03.14,11:00,4.881822141256189E-4,stall,0.986790,0.987030,0.986600,0.987010,0.9859734089393009,0.9854304518629204,5.4774862254793635E-5
2016.03.14,12:00,3.39007687457123E-4,stall,0.985950,0.986300,0.985660,0.985670,0.9859267306409469,0.9854481961693707,1.395267841190744E-4
2016.03.14,13:00,2.641170235668136E-4,stall,0.986380,0.986500,0.986220,0.986260,0.985978002850032,0.9855083297864544,2.055560400107778E-4
2016.03.14,14:00,2.7229514716364036E-4,stall,0.987360,0.987570,0.987300,0.987370,0.9861921562577194,0.9856462312837541,2.736298268016879E-4
2016.03.14,15:00,2.6256677405171394E-4,stall,0.987610,0.987610,0.987240,0.987400,0.9863779783719164,0.9857761400775501,3.3927152031461636E-4
2016.03.14,16:00,2.504609632477312E-4,stall,0.987560,0.987570,0.987430,0.987570,0.9865613663146985,0.9859090185903242,4.0188676112654916E-4
2016.03.14,17:00,1.9417094120723234E-4,stall,0.987140,0.987140,0.986740,0.987070,0.9866396176508987,0.9859950172132631,4.5042949642835726E-4
2016.03.14,18:00,1.5481503079214497E-4,stall,0.987190,0.987470,0.987100,0.987230,0.9867304457046066,0.986086497419688,4.891332541263935E-4
2016.03.14,19:00,1.2203975081754518E-4,stall,0.987290,0.987300,0.987290,0.987300,0.9868180694423594,0.9861763864997111,5.196431918307799E-4
2016.03.14,20:00,7.568376442637702E-5,stall,0.987090,0.987090,0.987040,0.987070,0.9868568279896888,0.986242580092325,5.385641329373741E-4
2016.03.14,21:00,2.6902272982210493E-5,stall,0.986900,0.986930,0.986840,0.986900,0.986863469837429,0.9862912778632639,5.452897011829266E-4
2016.03.14,22:00,-5.600330247188933E-5,sell,0.986400,0.986400,0.986150,0.986180,0.9867583206316707,0.9862830350585776,5.312888755649543E-4
2016.03.14,23:00,-9.838760513919062E-5,stall,0.986380,0.986480,0.986310,0.986360,0.9866970405344906,0.9862887361653496,5.066919742801566E-4
2016.03.15,00:00,-1.346258643128512E-4,stall,0.986190,0.986260,0.986130,0.986200,0.9866205727599535,0.9862821631160644,4.7303550820194387E-4
2016.03.15,01:00,-1.303438550281988E-4,stall,0.986550,0.986580,0.986550,0.986580,0.9866143307968838,0.9863042251074671,4.4044954444489415E-4
2016.03.15,02:00,-9.548650336750874E-5,stall,0.987130,0.987130,0.987010,0.987040,0.9866798183665939,0.9863587269513584,4.1657791860301696E-4
2016.03.15,03:00,-5.137106266156694E-5,stall,0.987190,0.987380,0.986910,0.987370,0.9867860001563487,0.9864336360660726,4.0373515293762525E-4
2016.03.15,04:00,-1.3702726773599127E-4,stall,0.986130,0.986150,0.985580,0.985610,0.9866050770553719,0.9863726259871043,3.6947833600362744E-4
2016.03.15,05:00,-1.237206981213048E-4,stall,0.986570,0.986600,0.986410,0.986600,0.98660429596993,0.986389468506578,3.3854816147330124E-4
2016.03.15,06:00,2.9055803428490294E-5,buy,0.988830,0.988880,0.988520,0.988810,0.9869436350514793,0.9865687671357204,3.458121123304238E-4
2016.03.15,07:00,1.0482105926437043E-4,stall,0.988590,0.988620,0.988510,0.988570,0.9871938450435594,0.9867170066071486,3.720173771465164E-4
2016.03.15,08:00,8.279596862783114E-5,stall,0.987300,0.987680,0.987250,0.987620,0.9872594073445503,0.986783895006619,3.927163693034742E-4
2016.03.15,09:00,-6.209764431968886E-5,sell,0.985920,0.985920,0.985610,0.985690,0.9870179600607734,0.9867028657468695,3.7719195822355197E-4
2016.03.15,10:00,-1.2055067126923483E-4,stall,0.986120,0.986450,0.985850,0.986200,0.9868921200514236,0.9866656164322866,3.470542904062433E-4
2016.03.15,11:00,-9.723473767049546E-5,stall,0.987100,0.987150,0.987060,0.987090,0.9869225631204354,0.9866970522521172,3.227456059886194E-4
2016.03.15,12:00,-1.9087052506169247E-4,stall,0.985230,0.985600,0.985140,0.985360,0.9866821687942146,0.986598011344553,2.750279747231963E-4
