1,0.000117,0.000136
2,0.000207,0.000071
3,0.000087,0.000232
4,-0.000045,-0.000016
5,-0.000202,-0.000149
6,-0.000267,-0.000317
7,-0.000283,-0.000307
8,-0.000282,-0.000291
9,-0.000259,-0.000288
10,-0.000222,-0.000249
11,-0.000202,-0.000202
12,-0.000188,-0.000191
13,-0.000148,-0.000179
14,-0.000068,-0.000125
15,0.000014,-0.000022
16,0.000081,0.000057
17,0.000078,0.000108
18,0.000101,0.000066
19,0.000041,0.000108
20,0.000095,-0.000017
21,0.000073,0.000106
22,0.000054,0.000041
23,-0.000134,0.000028
24,-0.000337,-0.000256
25,-0.000531,-0.000449
26,-0.00052,-0.000611
27,-0.000535,-0.000486
28,-0.000552,-0.000517
29,-0.000623,-0.000538
30,-0.000529,-0.000648
31,-0.000466,-0.00044
32,-0.000319,-0.000397
33,-0.000196,-0.000211
34,-0.000052,-0.000109
35,0.000012,0.000046
36,0.000124,0.000052
37,0.000219,0.000191
38,0.000231,0.000268
39,0.000241,0.000221
40,0.000233,0.000227
41,0.000198,0.00021
42,0.000233,0.000166
43,0.000348,0.000243
44,0.00032,0.000401
45,0.000206,0.000279
46,0.00019,0.000114
47,0.00027,0.000159
48,0.000173,0.000295
49,-0.000048,0.000136
50,0.000106,-0.000188
51,0.000159,0.000193
52,0.000259,0.000179
53,0.000362,0.0003
54,0.000436,0.000396
55,0.000371,0.000446
56,0.000274,0.000299
57,0.000289,0.000182
58,0.000286,0.000271
59,0.000224,0.000261
60,0.000208,0.000162
61,0.000194,0.000174
62,0.000206,0.00016
63,0.000185,0.000191
64,0.000136,0.000146
65,0.000107,0.000081
66,0.000229,0.000062
67,0.000485,0.000288
68,0.00065,0.000605
69,0.000673,0.000693
70,0.000701,0.00063
71,0.000722,0.000661
72,0.000659,0.000675
73,0.000532,0.000543
74,0.000356,0.000389
75,0.00007,0.000183
76,-0.000283,-0.00014
77,-0.000372,-0.000518
78,-0.000479,-0.000433
79,-0.000501,-0.000556
80,-0.000543,-0.000513
81,-0.00052,-0.000567
82,-0.000473,-0.000496
83,-0.00047,-0.000432
84,-0.000493,-0.000463
85,-0.000524,-0.000492
86,-0.000503,-0.000525
87,-0.000435,-0.000476
88,-0.000425,-0.000381
89,-0.000459,-0.00041
90,-0.000486,-0.000456
91,-0.000554,-0.000478
92,-0.000519,-0.000571
93,-0.000328,-0.000471
94,-0.000188,-0.000198
95,-0.000085,-0.000093
96,-0.0001,-0.000018
97,-0.000065,-0.000116
98,-0.000079,-0.000035
99,0.00003,-0.000099
100,0.000205,0.000098
101,0.000388,0.000293
102,0.000486,0.000484
103,0.000495,0.000514
104,0.000404,0.000456
105,0.000382,0.00031
106,0.000399,0.000332
107,0.00041,0.000374
108,0.00044,0.000379
109,0.00045,0.00042
110,0.000451,0.000416
111,0.000421,0.000408
112,0.0004,0.000359
113,0.000342,0.00034
114,0.000241,0.000268
115,0.000197,0.000129
116,0.000193,0.000131
117,0.000396,0.000147
118,0.000426,0.000482
119,0.00035,0.000395
120,0.000402,0.000264
121,0.000272,0.000391
122,-0.000061,0.000133
123,-0.000318,-0.000302
124,-0.000513,-0.000495
125,-0.000559,-0.000644
126,-0.000456,-0.000578
127,-0.000427,-0.000395
128,-0.000388,-0.000404
129,-0.00033,-0.000369
130,-0.000239,-0.000297
131,-0.000169,-0.000183
132,-0.000152,-0.000131
133,-0.000163,-0.000149
134,-0.000141,-0.000178
135,-0.000153,-0.000138
136,-0.000128,-0.00017
137,-0.000157,-0.000127
138,-0.000126,-0.000169
139,-0.000134,-0.000118
140,-0.000139,-0.000152
141,-0.000079,-0.000151
142,-0.000023,-0.000056
143,0.000656,0.000001
144,0.000569,0.001022
145,0.000041,0.000429
146,-0.000639,-0.000329
147,-0.001205,-0.00108
148,-0.001661,-0.001517
149,-0.001902,-0.001876
150,-0.001927,-0.001974
151,-0.001682,-0.00184
152,-0.001426,-0.001427
153,-0.001224,-0.001175
154,-0.000996,-0.001004
155,-0.000824,-0.000779
156,-0.000597,-0.000642
157,-0.000367,-0.000407
158,-0.000131,-0.000182
159,0.00004,0.000047
160,0.000129,0.000164
161,0.000235,0.000198
162,0.00035,0.000335
163,0.000579,0.000426
164,0.00067,0.000715
