timestamp,open,high,low,close,close2
'2016.03.07 16:00',1.42659,1.42666,1.42636,1.42649,1.42876
'2016.03.07 17:00',1.42623,1.42623,1.42588,1.42622,1.428426
'2016.03.07 18:00',1.42607,1.4261,1.42582,1.42592,1.42824
'2016.03.07 19:00',1.42592,1.426,1.42591,1.42596,1.428237
'2016.03.07 20:00',1.42604,1.42617,1.42551,1.42553,1.428061
'2016.03.07 21:00',1.42512,1.42534,1.42512,1.42533,1.427638
'2016.03.07 22:00',1.42496,1.42499,1.42495,1.42498,1.427324
'2016.03.07 23:00',1.42508,1.42508,1.42505,1.42505,1.427397
'2016.03.08 00:00',1.42525,1.42527,1.42518,1.42518,1.427539
'2016.03.08 01:00',1.42483,1.42483,1.42479,1.42483,1.42718
'2016.03.08 02:00',1.42457,1.42466,1.42456,1.42459,1.426992
'2016.03.08 03:00',1.42531,1.42581,1.42525,1.42569,1.428002
'2016.03.08 04:00',1.42308,1.42352,1.42308,1.42339,1.425906
'2016.03.08 05:00',1.42362,1.42409,1.42355,1.42399,1.426432
'2016.03.08 06:00',1.42202,1.42213,1.4217,1.4217,1.424478
'2016.03.08 07:00',1.42183,1.42208,1.42167,1.42172,1.424476
'2016.03.08 08:00',1.4203,1.42037,1.42028,1.42031,1.423074
'2016.03.08 09:00',1.42154,1.42167,1.42134,1.42136,1.424125
'2016.03.08 10:00',1.41837,1.41893,1.41836,1.4184,1.421535
'2016.03.08 11:00',1.42111,1.42114,1.42053,1.42079,1.423584
'2016.03.08 12:00',1.42233,1.42319,1.42233,1.42295,1.425536
'2016.03.08 13:00',1.42259,1.42259,1.42243,1.42253,1.425087
'2016.03.08 14:00',1.42011,1.42023,1.42011,1.4202,1.42296
'2016.03.08 15:00',1.42159,1.42159,1.42149,1.42149,1.424162
'2016.03.08 16:00',1.42101,1.42112,1.42097,1.42108,1.423763
'2016.03.08 17:00',1.42123,1.42137,1.42123,1.42128,1.423971
'2016.03.08 18:00',1.42094,1.42107,1.42093,1.42097,1.423693
'2016.03.08 19:00',1.42046,1.4205,1.42043,1.42049,1.423215
'2016.03.08 20:00',1.4199,1.42003,1.41985,1.41986,1.42271
'2016.03.08 21:00',1.41878,1.41892,1.41878,1.41883,1.421741
'2016.03.08 22:00',1.41943,1.41985,1.41932,1.41975,1.422558
'2016.03.08 23:00',1.41777,1.41782,1.41777,1.41778,1.420769
'2016.03.09 00:00',1.4182,1.41832,1.4182,1.41832,1.421237
'2016.03.09 01:00',1.41837,1.41838,1.41837,1.41837,1.421292
'2016.03.09 02:00',1.41839,1.41862,1.41837,1.41851,1.421454
'2016.03.09 03:00',1.41968,1.41989,1.41949,1.41981,1.422603
'2016.03.09 04:00',1.42161,1.42173,1.4215,1.4217,1.424315
'2016.03.09 05:00',1.42292,1.42296,1.42278,1.42281,1.425386
'2016.03.09 06:00',1.42276,1.42276,1.42207,1.42234,1.425021
'2016.03.09 07:00',1.42185,1.42235,1.42185,1.42214,1.424797
'2016.03.09 08:00',1.42171,1.42192,1.4217,1.4217,1.424411
'2016.03.09 09:00',1.41987,1.42001,1.41977,1.42001,1.422761
'2016.03.09 10:00',1.42019,1.42064,1.41989,1.41989,1.422964
'2016.03.09 11:00',1.42219,1.42256,1.42178,1.42227,1.424912
