timestamp,open,high,low,close,EMA12,EMA26,EMA9,histogram1,histogram2
'2016.03.14 21:00',0.9869,0.98693,0.98684,0.9869,0.986863,0.986291,0.000545,0.000027,-0.000023
'2016.03.14 22:00',0.9864,0.9864,0.98615,0.98618,0.986758,0.986283,0.000531,-0.000056,-0.000118
'2016.03.14 23:00',0.98638,0.98648,0.98631,0.98636,0.986697,0.986289,0.000507,-0.000098,-0.000134
'2016.03.15 00:00',0.98619,0.98626,0.98613,0.9862,0.986621,0.986282,0.000473,-0.000135,-0.000166
'2016.03.15 01:00',0.98655,0.98658,0.98655,0.98658,0.986614,0.986304,0.00044,-0.00013,-0.000135
'2016.03.15 02:00',0.98713,0.98713,0.98701,0.98704,0.98668,0.986359,0.000417,-0.000095,-0.00008
'2016.03.15 03:00',0.98719,0.98738,0.98691,0.98737,0.986786,0.986434,0.000404,-0.000051,-0.000046
'2016.03.15 04:00',0.98613,0.98615,0.98558,0.98561,0.986605,0.986373,0.000369,-0.000137,-0.000187
'2016.03.15 05:00',0.98657,0.9866,0.98641,0.9866,0.986604,0.986389,0.000339,-0.000124,-0.000126
'2016.03.15 06:00',0.98883,0.98888,0.98852,0.98881,0.986944,0.986569,0.000346,0.000029,0.000108
'2016.03.15 07:00',0.98859,0.98862,0.98851,0.98857,0.987194,0.986717,0.000372,0.000105,0.000134
'2016.03.15 08:00',0.9873,0.98768,0.98725,0.98762,0.987259,0.986784,0.000393,0.000083,0.00004
'2016.03.15 09:00',0.98592,0.98592,0.98561,0.98569,0.987018,0.986703,0.000377,-0.000062,-0.000164
'2016.03.15 10:00',0.98612,0.98645,0.98585,0.9862,0.986892,0.986666,0.000347,-0.000121,-0.00017
'2016.03.15 11:00',0.9871,0.98715,0.98706,0.98709,0.986923,0.986697,0.000323,-0.000097,-0.000089
'2016.03.15 12:00',0.98523,0.9856,0.98514,0.98536,0.986682,0.986598,0.000275,-0.000191,-0.000255
'2016.03.15 13:00',0.98686,0.98686,0.98677,0.98677,0.986696,0.986611,0.000237,-0.000152,-0.000128
'2016.03.15 14:00',0.9861,0.98627,0.9861,0.9862,0.986619,0.98658,0.000197,-0.000158,-0.000167
'2016.03.15 15:00',0.987,0.9872,0.98696,0.9872,0.986709,0.986626,0.000174,-0.000092,-0.000062
'2016.03.15 16:00',0.98691,0.98694,0.98675,0.9868,0.986723,0.986639,0.000156,-0.000073,-0.000066
'2016.03.15 17:00',0.98708,0.98713,0.98691,0.98713,0.986785,0.986675,0.000147,-0.000037,-0.00003
'2016.03.15 18:00',0.98699,0.98699,0.98691,0.98696,0.986812,0.986697,0.000141,-0.000025,-0.000028
'2016.03.15 19:00',0.98679,0.98685,0.98675,0.98678,0.986807,0.986703,0.000134,-0.000029,-0.000041
'2016.03.15 20:00',0.98719,0.98721,0.98718,0.98719,0.986866,0.986739,0.000132,-0.000005,-0.000001
'2016.03.15 21:00',0.98713,0.98714,0.98711,0.98711,0.986904,0.986766,0.000133,0.000004,-0.000001
'2016.03.15 22:00',0.98741,0.98741,0.98734,0.98734,0.986971,0.986809,0.000139,0.000023,0.000024
'2016.03.15 23:00',0.98766,0.98769,0.98764,0.98769,0.987081,0.986874,0.000153,0.000055,0.000059
'2016.03.16 00:00',0.9875,0.9875,0.98748,0.9875,0.987146,0.98692,0.000167,0.000058,0.000044
'2016.03.16 01:00',0.98777,0.98777,0.98762,0.98762,0.987219,0.986972,0.000183,0.000063,0.000054
'2016.03.16 02:00',0.98764,0.98765,0.98761,0.98761,0.987279,0.98702,0.000198,0.000061,0.000044
'2016.03.16 03:00',0.98789,0.988,0.98772,0.98772,0.987347,0.987071,0.000214,0.000062,0.000052
'2016.03.16 04:00',0.98883,0.98906,0.98882,0.98905,0.987609,0.987218,0.000249,0.000142,0.000167
