1,1.39393,1.398975
2,1.39426,1.399653
3,1.39614,1.399912
4,1.39451,1.401579
5,1.39518,1.400323
6,1.39968,1.400994
7,1.39745,1.404611
8,1.39845,1.402701
9,1.3975,1.403567
10,1.39345,1.402782
11,1.39174,1.399547
12,1.39427,1.398007
13,1.39555,1.400038
14,1.39746,1.401087
15,1.39547,1.40275
16,1.3951,1.400958
17,1.39448,1.400802
18,1.3951,1.400399
19,1.39598,1.400679
20,1.39569,1.401398
21,1.39547,1.401172
22,1.39546,1.401093
23,1.39518,1.400998
24,1.39576,1.400787
25,1.39713,1.40121
26,1.39709,1.402423
27,1.39774,1.402558
28,1.39444,1.403023
29,1.39276,1.400124
30,1.3974,1.398656
31,1.39998,1.402606
32,1.4015,1.405031
33,1.4023,1.406381
34,1.40259,1.406989
35,1.40618,1.407184
36,1.40536,1.410482
37,1.40585,1.409821
38,1.40759,1.410256
39,1.40722,1.411596
40,1.40772,1.411342
41,1.4076,1.411719
42,1.40752,1.411647
43,1.40764,1.411575
44,1.40725,1.411709
45,1.40886,1.41134
46,1.40757,1.412739
47,1.40777,1.411682
48,1.40777,1.411782
49,1.40808,1.411778
50,1.4086,1.41213
51,1.40974,1.412674
52,1.40583,1.413565
53,1.40797,1.410276
54,1.407,1.412006
55,1.40595,1.411091
56,1.40963,1.410119
57,1.40938,1.413442
58,1.41445,1.413175
59,1.41556,1.417614
60,1.41499,1.418907
61,1.41444,1.418289
62,1.41631,1.417763
63,1.4173,1.419484
64,1.41866,1.42035
65,1.41746,1.421652
66,1.41707,1.420451
67,1.41706,1.420103
68,1.41655,1.420124
69,1.41661,1.419739
70,1.41616,1.419694
71,1.41577,1.41931
72,1.41566,1.418919
73,1.41571,1.418845
74,1.416,1.418879
75,1.41591,1.419158
76,1.41451,1.419041
77,1.41309,1.417857
78,1.41325,1.416769
79,1.41524,1.416785
80,1.41543,1.418436
81,1.41783,1.41873
82,1.42217,1.420719
83,1.42192,1.424736
84,1.42253,1.424603
85,1.42205,1.425073
86,1.42162,1.424689
87,1.42115,1.424273
88,1.42228,1.423845
89,1.42164,1.424874
90,1.42226,1.424262
91,1.42135,1.424823
92,1.42171,1.42403
93,1.42064,1.424315
94,1.42057,1.423349
95,1.42111,1.423299
96,1.42091,1.423779
97,1.42105,1.42365
98,1.41953,1.423732
99,1.41768,1.422505
100,1.41506,1.4209
101,1.41442,1.418315
102,1.41457,1.417829
103,1.4157,1.417883
104,1.41516,1.418897
105,1.41557,1.418404
106,1.41571,1.418776
107,1.42006,1.419047
108,1.42537,1.42298
109,1.42778,1.427853
110,1.42628,1.429905
111,1.42601,1.428624
112,1.42649,1.428365
113,1.42622,1.42876
114,1.42592,1.428426
115,1.42596,1.42824
116,1.42553,1.428237
117,1.42533,1.428061
118,1.42498,1.427638
119,1.42505,1.427324
120,1.42518,1.427397
121,1.42483,1.427539
122,1.42459,1.42718
123,1.42569,1.426992
124,1.42339,1.428002
125,1.42399,1.425906
126,1.4217,1.426432
127,1.42172,1.424478
128,1.42031,1.424476
129,1.42136,1.423074
130,1.4184,1.424125
131,1.42079,1.421535
132,1.42295,1.423584
133,1.42253,1.425536
134,1.4202,1.425087
135,1.42149,1.42296
136,1.42108,1.424162
137,1.42128,1.423763
138,1.42097,1.423971
139,1.42049,1.423693
140,1.41986,1.423215
141,1.41883,1.42271
142,1.41975,1.421741
143,1.41778,1.422558
144,1.41832,1.420769
145,1.41837,1.421237
146,1.41851,1.421292
147,1.41981,1.421454
148,1.4217,1.422603
149,1.42281,1.424315
150,1.42234,1.425386
151,1.42214,1.425021
152,1.4217,1.424797
153,1.42001,1.424411
154,1.41989,1.422761
155,1.42227,1.422964
156,1.42321,1.424912
157,1.42285,1.425798
158,1.42193,1.425355
159,1.42132,1.424525
160,1.42197,1.424511
161,1.42159,1.42459
162,1.42134,1.424188
163,1.42035,1.423977
164,1.42,1.423173
165,1.41973,1.422837
166,1.41974,1.42252
167,1.41958,1.422533
168,1.41974,1.422385
169,1.41956,1.422537
170,1.41975,1.422585
171,1.4193,1.422493
172,1.42129,1.422389
173,1.42059,1.424071
174,1.42262,1.423331
175,1.42046,1.425269
176,1.41532,1.423241
177,1.41856,1.418756
178,1.42216,1.421622
179,1.43029,1.424951
180,1.43051,1.432444
181,1.42868,1.432422
182,1.42892,1.430707
183,1.4284,1.430959
184,1.4276,1.430554
185,1.42798,1.429752
186,1.42839,1.430065
187,1.42828,1.430524
188,1.42721,1.430413
189,1.42724,1.429371
190,1.42758,1.42941
191,1.4276,1.429709
192,1.42725,1.429725
193,1.42798,1.429414
194,1.42749,1.430082
195,1.42622,1.429628
196,1.42688,1.428459
197,1.42831,1.429053
198,1.42887,1.430365
199,1.43016,1.430904
200,1.42955,1.43207
201,1.42839,1.431539
202,1.43429,1.430634
203,1.43982,1.436062
204,1.44222,1.441041
205,1.44059,1.443476
206,1.43861,1.441874
207,1.43843,1.440017
208,1.43731,1.439894
209,1.43685,1.438767
210,1.43758,1.43835
211,1.43771,1.439066
212,1.43748,1.439124
213,1.43786,1.439016
214,1.43833,1.439285
215,1.43871,1.439723
216,1.43799,1.440076
217,1.43856,1.4394
218,1.43762,1.439927
219,1.43667,1.439059
220,1.437,1.438235
221,1.43474,1.438591
222,1.437,1.436342
223,1.43551,1.438587
224,1.4347,1.437104
225,1.43649,1.436325
226,1.43237,1.438082
227,1.43249,1.434227
228,1.43266,1.434382
229,1.4321,1.434451
230,1.43102,1.433974
231,1.42995,1.432879
232,1.42992,1.431915
233,1.42987,1.431852
234,1.43004,1.431831
235,1.43002,1.432048
236,1.42792,1.431977
237,1.42734,1.43005
238,1.42827,1.429503
239,1.42736,1.430385
240,1.42773,1.429512
241,1.427,1.429886
242,1.42643,1.429184
243,1.42686,1.428721
244,1.42602,1.429334
245,1.42314,1.428262
246,1.41582,1.425804
247,1.41577,1.419021
248,1.41543,1.419011
249,1.41843,1.418805
250,1.41619,1.421336
251,1.41615,1.41937
252,1.416,1.419299
253,1.41453,1.419327
254,1.41546,1.417804
255,1.41576,1.418697
256,1.41539,1.418995
257,1.41502,1.418572
258,1.41527,1.418298
259,1.41556,1.418527
260,1.41559,1.41885
261,1.41421,1.418776
262,1.4141,1.417557
263,1.41357,1.417427
264,1.41322,1.416979
265,1.41359,1.416627
266,1.41262,1.416989
267,1.41097,1.416093
268,1.41022,1.414599
269,1.41159,1.413968
270,1.41149,1.415253
271,1.41127,1.415234
272,1.41006,1.414947
273,1.40643,1.413848
274,1.40616,1.410647
275,1.408,1.410478
276,1.40957,1.41205
277,1.41016,1.413518
278,1.41806,1.413942
279,1.42325,1.420722
280,1.42726,1.425675
281,1.42547,1.429398
