timestamp,open,high,low,close,EMA12,EMA26,EMA9,histogram1,histogram2
'2016.03.16 03:00',1.10914,1.10914,1.10899,1.10908,1.110082,1.110353,-0.000183,-0.000088,-0.000124
'2016.03.16 04:00',1.10871,1.10871,1.10845,1.10845,1.109831,1.110212,-0.000222,-0.000158,-0.000199
'2016.03.16 05:00',1.10873,1.10881,1.10865,1.10872,1.10966,1.110101,-0.000266,-0.000175,-0.000179
'2016.03.16 06:00',1.10939,1.10943,1.10936,1.10938,1.109617,1.110048,-0.000299,-0.000132,-0.000099
'2016.03.16 07:00',1.10872,1.10872,1.10851,1.10851,1.109447,1.109934,-0.000337,-0.000151,-0.000157
'2016.03.16 08:00',1.10905,1.10918,1.10905,1.10912,1.109397,1.109874,-0.000365,-0.000112,-0.000081
'2016.03.16 09:00',1.10848,1.10869,1.10848,1.10868,1.109286,1.109785,-0.000392,-0.000107,-0.000096
'2016.03.16 10:00',1.10635,1.10667,1.10635,1.10649,1.108856,1.109541,-0.00045,-0.000235,-0.000299
'2016.03.16 11:00',1.10646,1.1067,1.10645,1.10659,1.108507,1.109323,-0.000523,-0.000292,-0.000311
'2016.03.16 12:00',1.10744,1.10754,1.10713,1.10715,1.108299,1.109162,-0.000591,-0.000272,-0.000246
'2016.03.16 13:00',1.10793,1.10804,1.10783,1.10793,1.108242,1.10907,-0.000639,-0.00019,-0.000126
'2016.03.16 14:00',1.10883,1.11436,1.10883,1.11418,1.109155,1.109449,-0.00057,0.000276,0.000653
'2016.03.16 15:00',1.11971,1.11998,1.11926,1.11979,1.110792,1.110215,-0.00034,0.000917,0.001246
'2016.03.16 16:00',1.12305,1.12305,1.12291,1.12293,1.112659,1.111157,0.000028,0.001474,0.001652
'2016.03.16 17:00',1.1222,1.12281,1.1222,1.12234,1.114148,1.111985,0.000455,0.001708,0.001678
'2016.03.16 18:00',1.12126,1.12141,1.12118,1.12131,1.11525,1.112676,0.000879,0.001695,0.001528
'2016.03.16 19:00',1.12156,1.12161,1.1215,1.12157,1.116222,1.113335,0.001281,0.001607,0.001411
'2016.03.16 20:00',1.12162,1.12163,1.12143,1.12145,1.117027,1.113936,0.001643,0.001448,0.001233
'2016.03.16 21:00',1.12106,1.12145,1.12102,1.12138,1.117696,1.114487,0.001956,0.001253,0.001044
'2016.03.16 22:00',1.1213,1.12138,1.12128,1.12136,1.11826,1.114996,0.002218,0.001046,0.000842
'2016.03.16 23:00',1.12205,1.12213,1.12194,1.12194,1.118826,1.115511,0.002437,0.000878,0.000708
'2016.03.17 00:00',1.12221,1.12221,1.12204,1.12217,1.119341,1.116004,0.002617,0.00072,0.000559
'2016.03.17 01:00',1.1218,1.12229,1.12173,1.12229,1.119794,1.11647,0.002759,0.000566,0.000422
'2016.03.17 02:00',1.12193,1.12223,1.12193,1.12217,1.12016,1.116892,0.00286,0.000408,0.000263
'2016.03.17 03:00',1.1233,1.12343,1.12313,1.12317,1.120623,1.117357,0.002942,0.000324,0.000226
'2016.03.17 04:00',1.12597,1.12603,1.12551,1.12554,1.121379,1.117963,0.003037,0.00038,0.000363
'2016.03.17 05:00',1.12896,1.12941,1.1289,1.12938,1.12261,1.118809,0.00319,0.000612,0.000698
'2016.03.17 06:00',1.12985,1.13146,1.12983,1.13116,1.123926,1.119724,0.003392,0.00081,0.000879
'2016.03.17 07:00',1.13246,1.13276,1.13244,1.13265,1.125268,1.120681,0.003631,0.000956,0.000956
'2016.03.17 08:00',1.13264,1.1328,1.13253,1.13269,1.12641,1.121571,0.003873,0.000966,0.00088
'2016.03.17 09:00',1.13019,1.1302,1.12997,1.13018,1.12699,1.122208,0.004054,0.000727,0.000497
'2016.03.17 10:00',1.13276,1.1334,1.13275,1.13316,1.127939,1.12302,0.004227,0.000692,0.000602
'2016.03.17 11:00',1.13154,1.13155,1.13118,1.13128,1.128453,1.123632,0.004346,0.000475,0.000267
'2016.03.17 12:00',1.1316,1.13179,1.13149,1.13174,1.128959,1.124232,0.004422,0.000304,0.000132
'2016.03.17 13:00',1.13254,1.13269,1.13248,1.13252,1.129507,1.124846,0.00447,0.000191,0.000058
'2016.03.17 14:00',1.13178,1.13178,1.13153,1.13165,1.129836,1.12535,0.004473,0.000013,-0.00016
'2016.03.17 15:00',1.13184,1.13194,1.13155,1.13166,1.130117,1.125817,0.004438,-0.000139,-0.000289
'2016.03.17 16:00',1.1318,1.13185,1.13159,1.13174,1.130367,1.126256,0.004373,-0.000262,-0.000391
'2016.03.17 17:00',1.13175,1.13182,1.13151,1.13161,1.130558,1.126653,0.004279,-0.000374,-0.00049
'2016.03.17 18:00',1.1314,1.13166,1.1314,1.13158,1.130715,1.127018,0.004163,-0.000466,-0.000559
'2016.03.17 19:00',1.13152,1.13177,1.13152,1.13172,1.13087,1.127366,0.004031,-0.000527,-0.000598
'2016.03.17 20:00',1.1315,1.13154,1.13121,1.13149,1.130965,1.127672,0.003884,-0.00059,-0.000663
'2016.03.17 21:00',1.13174,1.13199,1.13173,1.13178,1.131091,1.127976,0.00373,-0.000615,-0.000655
'2016.03.17 22:00',1.13261,1.13276,1.1326,1.1327,1.131338,1.128326,0.003586,-0.000574,-0.000575
'2016.03.17 23:00',1.13207,1.13213,1.13203,1.13207,1.131451,1.128603,0.003439,-0.000591,-0.000628
'2016.03.18 00:00',1.1319,1.13203,1.13188,1.13202,1.131538,1.128856,0.003287,-0.000605,-0.000637
'2016.03.18 01:00',1.13124,1.13124,1.13109,1.1311,1.131471,1.129022,0.003119,-0.000671,-0.000732
'2016.03.18 02:00',1.13106,1.13126,1.13106,1.13115,1.131422,1.12918,0.002944,-0.000702,-0.000734
'2016.03.18 03:00',1.12957,1.12986,1.12948,1.12984,1.131178,1.129229,0.002745,-0.000796,-0.000857
'2016.03.18 04:00',1.12827,1.12836,1.12797,1.12813,1.130709,1.129148,0.002508,-0.000947,-0.001031
'2016.03.18 05:00',1.12638,1.1266,1.12627,1.12634,1.130037,1.12894,0.002226,-0.001129,-0.001205
'2016.03.18 06:00',1.12723,1.12776,1.12719,1.12766,1.129671,1.128845,0.001946,-0.00112,-0.001079
'2016.03.18 07:00',1.12661,1.12698,1.1265,1.1269,1.129245,1.128701,0.001666,-0.001122,-0.001087
'2016.03.18 08:00',1.12755,1.12766,1.12749,1.12751,1.128978,1.128613,0.001406,-0.00104,-0.000964
'2016.03.18 09:00',1.12819,1.12834,1.12818,1.1282,1.128858,1.128582,0.00118,-0.000904,-0.0008
'2016.03.18 10:00',1.12903,1.12952,1.12799,1.12826,1.128766,1.128558,0.000986,-0.000777,-0.000682
'2016.03.18 11:00',1.12972,1.12974,1.12915,1.12917,1.128828,1.128603,0.000833,-0.000608,-0.0005
'2016.03.18 12:00',1.12915,1.12919,1.12879,1.12894,1.128846,1.128628,0.00071,-0.000493,-0.000421
'2016.03.18 13:00',1.12729,1.12731,1.12713,1.12715,1.128585,1.128519,0.000581,-0.000515,-0.000527
'2016.03.18 14:00',1.12749,1.12753,1.12742,1.12752,1.128421,1.128445,0.00046,-0.000484,-0.000462
'2016.03.18 15:00',1.12691,1.12691,1.12676,1.12678,1.128168,1.128322,0.000338,-0.000491,-0.00049
