1,-0.00019,-0.000137
2,-0.000289,-0.000188
3,-0.00023,-0.000297
4,-0.000127,-0.000178
5,0.000052,-0.000062
6,0.000166,0.000139
7,0.000221,0.000219
8,0.000267,0.000249
9,0.000292,0.000289
10,0.000282,0.000303
11,0.000274,0.000281
12,0.000285,0.000273
13,0.000231,0.000288
14,0.000134,0.000213
15,0.000068,0.000101
16,0.00001,0.00005
17,-0.000005,-0.000002
18,0.000058,0.000001
19,0.00012,0.000086
20,0.000099,0.000149
21,0.000158,0.000097
22,0.0002,0.000183
23,0.000386,0.000216
24,0.000511,0.000449
25,0.000667,0.000538
26,0.00073,0.000691
27,0.000834,0.000723
28,0.000831,0.000836
29,0.000892,0.000788
30,0.000824,0.000871
31,0.000759,0.000749
32,0.00062,0.000685
33,0.000438,0.000521
34,0.000251,0.00033
35,0.000151,0.000149
36,0.000013,0.000085
37,-0.000134,-0.000062
38,-0.000204,-0.000206
39,-0.000249,-0.00024
40,-0.000228,-0.000274
41,-0.000252,-0.000229
42,-0.000254,-0.000267
43,-0.000308,-0.000261
44,-0.000205,-0.000334
45,-0.000018,-0.000171
46,0.000086,0.00004
47,0.000033,0.000109
48,0.000149,-0.000003
49,0.000461,0.000155
50,0.000432,0.000539
51,0.000387,0.00038
52,0.000247,0.000333
53,0.000096,0.00016
54,0.000009,0.000012
55,-0.000044,-0.000048
56,-0.000183,-0.000084
57,-0.000237,-0.00025
58,-0.000293,-0.00027
59,-0.00031,-0.000323
60,-0.000379,-0.000321
61,-0.000399,-0.000407
62,-0.000409,-0.000405
63,-0.000403,-0.000409
64,-0.000377,-0.000396
65,-0.000363,-0.000362
66,-0.000471,-0.000351
67,-0.000671,-0.000503
68,-0.000753,-0.000726
69,-0.00076,-0.000753
70,-0.000744,-0.000731
71,-0.000708,-0.000704
72,-0.000607,-0.000659
73,-0.000562,-0.000532
74,-0.000318,-0.000511
75,0.000048,-0.000195
76,0.000378,0.000196
77,0.000438,0.000497
78,0.000505,0.000451
79,0.000499,0.000517
80,0.000479,0.00048
81,0.000447,0.000452
82,0.00039,0.000417
83,0.000349,0.000349
84,0.00034,0.000317
85,0.000325,0.000315
86,0.000242,0.0003
87,0.000149,0.000193
88,0.000089,0.000101
89,0.000066,0.000056
90,0.00013,0.000047
91,0.000116,0.000142
92,-0.000013,0.000096
93,-0.000124,-0.000071
94,-0.000188,-0.000166
95,-0.000215,-0.00021
96,-0.000125,-0.000224
97,0.000025,-0.00009
98,0.000147,0.000072
99,0.000061,0.000185
100,-0.000088,0.000016
101,-0.000285,-0.000148
102,-0.000405,-0.000357
103,-0.000436,-0.000438
104,-0.000413,-0.000431
105,-0.00041,-0.000387
106,-0.000428,-0.00039
107,-0.000443,-0.000415
108,-0.000531,-0.000426
109,-0.000579,-0.000535
110,-0.000614,-0.000566
111,-0.000598,-0.000592
112,-0.00055,-0.000554
113,-0.000473,-0.000492
114,-0.000349,-0.000407
115,-0.000296,-0.000269
116,-0.000293,-0.000244
117,-0.000296,-0.000258
118,-0.000236,-0.000264
119,-0.00017,-0.000178
120,-0.000233,-0.000118
121,-0.000193,-0.000226
122,0.000157,-0.000142
123,0.000451,0.000306
124,0.000672,0.000568
125,0.000714,0.000748
126,0.000574,0.000715
127,0.000507,0.000513
128,0.000405,0.000472
129,0.000312,0.000357
130,0.000167,0.000271
131,0.000039,0.000113
132,-0.000031,-0.000002
133,-0.000067,-0.000048
134,-0.000167,-0.000069
135,-0.000191,-0.000189
136,-0.000198,-0.00018
137,-0.000192,-0.000177
138,-0.000252,-0.000173
139,-0.000284,-0.000249
