502,'2016.03.29 22:00',buy
503,'2016.03.29 23:00',sell
504,'2016.03.30 00:00',buy
505,'2016.03.30 01:00',sell
506,'2016.03.30 02:00',sell
507,'2016.03.30 03:00',buy
508,'2016.03.30 04:00',sell
509,'2016.03.30 05:00',buy
510,'2016.03.30 06:00',buy
511,'2016.03.30 07:00',buy
512,'2016.03.30 08:00',sell
513,'2016.03.30 09:00',buy
514,'2016.03.30 10:00',sell
515,'2016.03.30 11:00',sell
516,'2016.03.30 12:00',buy
517,'2016.03.30 13:00',sell
518,'2016.03.30 14:00',buy
519,'2016.03.30 15:00',sell
520,'2016.03.30 16:00',sell
521,'2016.03.30 17:00',sell
522,'2016.03.30 18:00',buy
523,'2016.03.30 19:00',buy
524,'2016.03.30 20:00',sell
525,'2016.03.30 21:00',buy
526,'2016.03.30 22:00',sell
527,'2016.03.30 23:00',buy
528,'2016.03.31 00:00',sell
529,'2016.03.31 01:00',sell
530,'2016.03.31 02:00',buy
531,'2016.03.31 03:00',buy
532,'2016.03.31 04:00',buy
533,'2016.03.31 05:00',sell
534,'2016.03.31 06:00',buy
535,'2016.03.31 07:00',sell
536,'2016.03.31 08:00',sell
537,'2016.03.31 09:00',sell
538,'2016.03.31 10:00',sell
539,'2016.03.31 11:00',buy
540,'2016.03.31 12:00',buy
541,'2016.03.31 13:00',buy
542,'2016.03.31 14:00',buy
543,'2016.03.31 15:00',sell
544,'2016.03.31 16:00',buy
545,'2016.03.31 17:00',buy
546,'2016.03.31 18:00',sell
547,'2016.03.31 19:00',buy
548,'2016.03.31 20:00',sell
549,'2016.03.31 21:00',sell
550,'2016.03.31 22:00',sell
