2016.03.15,05:00,-4.205384813914584E-4,stall,1.423350,1.423580,1.423120,1.423140,1.4272666815386785,1.4295273803048172,-0.0018401602847471995
2016.03.15,06:00,-9.329639250867539E-4,stall,1.415450,1.415960,1.415440,1.415820,1.425505653609651,1.4285120188007567,-0.0020734012660188882
2016.03.15,07:00,-0.0011895228348876366,stall,1.415900,1.415980,1.415750,1.415770,1.4240078607466278,1.4275681655562562,-0.0023707819747407974
2016.03.15,08:00,-0.0012880562755573977,stall,1.415930,1.415940,1.415430,1.415430,1.4226881898625312,1.4266690421817187,-0.0026927960436301467
2016.03.15,09:00,-0.0010662903899091572,stall,1.417880,1.418470,1.417880,1.418430,1.422033083729834,1.4260587427608507,-0.002959368641107436
2016.03.15,10:00,-9.87366692847868E-4,stall,1.416130,1.416350,1.416060,1.416190,1.4211341477713981,1.4253277247785654,-0.0032062103143194027
2016.03.15,11:00,-8.594617540795286E-4,stall,1.416100,1.416230,1.416010,1.416150,1.4203673558065677,1.4246478933134865,-0.003421075752839285
2016.03.15,12:00,-7.126223660077992E-4,stall,1.416510,1.416540,1.415950,1.416000,1.4196954549132497,1.4240073086235987,-0.003599231344341235
2016.03.15,13:00,-6.442279010158113E-4,stall,1.414360,1.414530,1.414320,1.414530,1.4189007695419804,1.4233052857625914,-0.0037602883195951876
2016.03.15,14:00,-4.7395582608808755E-4,stall,1.415610,1.415630,1.415300,1.415460,1.4183714203816757,1.422724153483881,-0.0038787772761172097
2016.03.15,15:00,-2.8787966948484907E-4,stall,1.415770,1.415950,1.415680,1.415760,1.4179696633998795,1.4222082902628528,-0.0039507471934884224
2016.03.15,16:00,-1.4375393902801414E-4,stall,1.414950,1.415390,1.414950,1.415390,1.4175727921075902,1.4217032317248637,-0.003986685678245426
2016.03.15,17:00,-3.314958760622551E-5,stall,1.414960,1.415170,1.414790,1.415020,1.4171800548602687,1.4212081775230219,-0.003994973075146983
